,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
43,2276,opisProjektuEfekt,"Efektem podjętego w projekcie problemu będzie opracowanie metodyki lokalizacji pocisku, lecącego z prędkością naddźwiekową, na podstawie zmian zaburzeń ośrodka wywołanych jego ruchem oraz zestawienie i układowa weryfikacja wielokanałowego lokatora pasywnego. Wyniki badań zostaną opublikowane w Biuletynie WAT oraz zaprezentowane na międzynarodowej konferencji nt. &bdquo;Naukowe aspekty techniki uzbrojenia&rdquo;. Zgromadzone wyniki badań zostaną wykorzystane w rozprawie doktorskiej. <br />Opracowane układy, algorytmy, aplikacje programowe oraz wyniki badań cząstkowych oraz modelu lokatora pasywnego będą informacyjną, układową i programową podstawą realizacji docelowego systemu obiektywnej kontroli stopnia wykonania zadania bojowego podczas strzelań poligonowych, dającego szybkie i wiarygodne wyniki strzelań artyleryjskich. <br />",06/07/31,1,Analiza możliwości określania przelotu pocisku względem ruchomej tarczy powietrznej,"lokacja obiektów, drgania ośrodka, fala dźwiękowa",183
44,2286,opisProjektuEfekt,"<p class=""MsoBodyText"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 1cm; TEXT-ALIGN: justify""><span style=""FONT-FAMILY: &quot;Times New Roman&quot;""><font size=""3"">Wybrane rezultaty przeprowadzonych prac badawczych będą rozpowszechnione w postaci publikacji naukowych oraz referat&oacute;w przedstawianych podczas krajowych i międzynarodowych konferencji poświęconych problematyce techniki wojskowej, a w szczeg&oacute;lności przeciwlotniczym zestawom rakietowym. Przyczynią się też do dokładniejszego poznania wpływu algorytm&oacute;w obr&oacute;bki sygnał&oacute;w oraz algorytm&oacute;w realizujących wyznaczanie komend sterowania rakietą w oparciu o nowo-opracowane metody naprowadzania na możliwości zwiększenia zasięgu rakiet innych zestaw&oacute;w rakietowych. Może to przyczynić się do wprowadzenia nowych technologii oraz optymalizacji metod naprowadzania w przypadku podjęcia ich ewentualnych modernizacji. Efekty przeprowadzonych symulacji i badań posłużą jako baza dla rozprawy doktorskiej związanej z tą tematyką. <o:p></o:p></font></span></p>",06/08/24,1,Analiza możliwości zwiększania zasięgu rakiety przeciwlotniczej poprzez zmianę algorytmu naprowadzania,"przeciwlotnicze zestawy rakietowe, metody naprowadzania, układy wyliczania komend",173
45,2296,opisProjektuEfekt,"<h1 style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 35.45pt; TEXT-ALIGN: justify""><span style=""FONT-WEIGHT: normal""><font size=""3""><font face=""Times New Roman"">Efektem podjętego w projekcie problemu będą publikacje w Biuletynie WAT oraz referaty zamieszczone w materialach konferencyjnych międzynarodowej konferencji nt. &bdquo;Naukowe aspekty techniki uzbrojenia&rdquo;. <o:p></o:p></font></font></span></h1>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><span style=""COLOR: black""><font size=""3""><font face=""Times New Roman""><span style=""mso-tab-count: 1"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span>Planowany jest udzał w międzynarodowej konferencji w Londynie oraz Pradze&nbsp;<span style=""mso-spacerun: yes"">&nbsp;&nbsp;</span>/&rdquo;Zastpsowania DSP&rdquo;/.<o:p></o:p></font></font></span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font size=""3""><span style=""COLOR: black""><font face=""Times New Roman"">Zgromadzone wyniki badań zostaną wykorzystane w jednej rozprawie habilitacyjnej.</font></span></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><span style=""COLOR: black""><font size=""3""><font face=""Times New Roman""><span style=""mso-tab-count: 1"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span>Ponadto opracowane metody i algorytmy automatycznej rejestracji sygnał&oacute;w<span style=""mso-spacerun: yes"">&nbsp; </span>i informacji będą podstawą do dalszych prac z zakresu filtracji i kompresji VIDEO.<o:p></o:p></font></font></span></p>",06/08/24,1,Opracowanie urządzenia automatycznej rejestracji sygnałów i informacji zobrazowanych na wskaźnikach stacji naprowadzania rakiet NEWA S.C.,"stacja radiolokacyjna, przeciwlotniczy zestaw rakietowy",173
46,2326,opisProjektuEfekt,"<p align=""justify"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Efektem prowadzonych badań będzie monografia autorska pt.: Wojska radzieckie w państwach Europy Środkowo-Wschodniej po II wojnie światowej.</p>",06/08/29,1,WOJSKA RADZIECKIE W PAŃSTWACH EUROPY ŚRODKOWO-WSCHODNIEJ PO II WOJNIE ŚWIATOWEJ,"podporządkowanie polityczne, militarne i gospodarcze, przemiany polityczne, procesy integracji i dezintegracji, stalinizacja, stosunki międzynarodowe, prawo międzynarodowe, polityka zagraniczna, ""zimna wojna"", opór społeczny, transformacja ustrojowa, Układ Warszawski, NATO, siły zbrojne, polska tożsamość narodowa, tożsamość narodów Europy Środkowo-Wschodniej, zanieczyszczenia ekologiczne, odszkodowania.",173
47,2328,opisProjektuEfekt,"&nbsp;
<div>Gł&oacute;wnym efektem projektu badawczego będzie algorytm poprawy jakości obrazu termowizyjnego zwiększających widoczność mało kontrastowych i małych obiekt&oacute;w (cel&oacute;w) i będących jednocześnie nieczułym na silne lokalne zaburzenia intensywności w obrazie. Algorytm w postaci procedur programowych będzie można zastosować zar&oacute;wno do obr&oacute;bki zarejestrowanych obraz&oacute;w termowizyjnych (termogram&oacute;w), jak i zaimplementować sprzętowo w przyszłych kamerach termowizyjnych, kt&oacute;rych opracowania podjęli&nbsp;się w Polsce WAT i Przemysłowe Centrum Optyki.&nbsp;</div>
<div>W ramach niniejszego projektu badawczego przewiduje się opracowanie kilku referat&oacute;w konferencyjnych i co najmniej jednego artykułu naukowego. Wyniki prac zostaną r&oacute;wnież wykorzystane w rozprawach habilitacyjnych kierownika i drugiego wykonawcy projektu.</div>",06/08/31,1,Metoda poprawy rozpoznawania i identyfikacji obiektów w podczerwieni poprzez cyfrowe przetwarzanie termogramów,"przetwarzanie obrazu w podczerwieni, kamery termowizyjne, wykrywanie obiektów w podczerwieni",173
48,2332,opisProjektuEfekt,"Zakładany spos&oacute;b przekazu i upowszechniania wynik&oacute;w, to publikacje naukowe oraz referaty na konferencjach o tematyce poświęconej uzbrojeniu w kraju, np. Międzynarodowa Konferencja Naukowo-Techniczna &quot;UZBROJENIE&quot; i za granicą. <br />Przewiduje się wykorzystanie wynik&oacute;w otrzymanych w ramach projektu w rozprawie doktorskiej kierownika projektu. <br />",06/08/31,1,Analiza sił i momentów wewnętrznych w broni z zamkiem swobodnym oraz doświadczalna weryfikacja sposobów ich redukcji,"odrzut broni, podrzut broni, narzut broni, zamek swobodny, stabilność broni",173
49,2338,opisProjektuEfekt,Wyniki badań uzyskane w planowanym projekcie zostaną przedstawione w rozprawie doktorskiej mgr inż. Rafała Kołodziejczyka oraz w postaci wystąpień i publikacji na konferencjach naukowych.,06/07/31,1,Analiza giroskopowego układu sterowania i stabilizacji bomby lotniczej,"naprowadzanie, giroskop, sterowanie, stabilizacja, bomba lotnicza",185
50,2344,opisProjektuEfekt,"&nbsp;
<div>Wszelkie wyniki badań będą przekazane nowo powstałej kom&oacute;rce rozpoznania obrazowego w SG WP. Możliwe do publikacji materiały będą przedstawione w artykułach na konferencjach krajowych i zagranicznych. W wyniku pracy powstanie monografia na temat wsp&oacute;łczesnego rozpoznania obrazowego.</div>",06/08/31,1,Analiza możliwości wykorzystania systemów interpretacyjnych w obrazowym rozpoznaniu wojskowym,"rozpoznanie obrazowe, zdjęcia lotnicze i satelitarne, teledetekcja, filtracja, fotointerpretacja",173
51,2347,opisProjektuEfekt,"&nbsp;
<div>Uzyskane wyniki badań zostaną opublikowane na konferencjach krajowych obejmujących tematykę radiokomunikacji (KKRRiT) jak też dotyczących kompatybilności elektromagnetycznej (EMC). Ponadto będą one podstawą dalszych badań nad automatyzacją i optymalizacją procesu wykrywania sygnał&oacute;w szerokopasmowych dla potrzeb rozpoznania radiowego prowadzonych w ramach przewodu doktorskiego mgr inż. Radosława Wąs. Następnie planuje się przeprowadzenie eksperymentu z wykorzystaniem sygnał&oacute;w fizycznych co pozwoli na ostateczna weryfikacje proponowanej metody detekcji sygnał&oacute;w DS SS. Przewiduje się, w przypadku pozytywnej oceny powyższej metody, zastosowanie jej w morskich systemach rozpoznania <span>radiowego.</span></div>",06/09/01,1,Badania symulacyjne i analizowanie możłiwości detekcji sygnałów szerokopasmowych DS SS metodą sumowania widm,,173
52,2350,opisProjektuEfekt,"<p>Udokumentowanym efektem podjętego problemu będą publikacje naukowe oraz referaty na konferencjach krajowych i zagranicznych, jak r&oacute;wnież powstanie jedna rozprawa doktorska. Ponadto, opracowane modele znajdą zastosowanie wśr&oacute;d armator&oacute;w statk&oacute;w, w przemyśle stoczniowym oraz w transporcie morskim.</p>",06/09/11,1,Modele oceny efektywności techniczno-ekonomicznej systemu eksploatacji silników spalinowych statków morskich po wprowadzeniu Aneksu VI Konwencji MARPOL 73/78,"silnik okrętowy, emisja spalin, Konwencja MARPOL, efektywność techniczno-ekonomiczna",173
53,2354,opisProjektuEfekt,"&nbsp;
<div>Wymiernym udokumentowanym efektem końcowym projektu będzie opracowanie zbioru eksperymentalnych charakterystyk aerodynamicznych samolotu F-16, w kt&oacute;rym uwzględniony będzie wpływ liczby Reynoldsa. Dane te mogą być wykorzystane w eksploatacji samolotu, szczeg&oacute;lnie w aspekcie bezpieczeństwa lot&oacute;w. Będą też stanowiły bazę danych eksperymentalnych dla por&oacute;wnań z rezultatami obliczeń numerycznych pozwalając na weryfikację metod obliczeniowych.</div>
<div>Nowa metodyka eksperymentalno-numerycznych badań bezpieczeństwa zrzutu podwieszeń będzie także wymiernym rezultatem projektu i będzie mogła być wykorzystana w przyszłości przy wdrażaniu własnych typ&oacute;w podwieszanego uzbrojenia na tym samolocie.</div>
<div>Całość rezultat&oacute;w projektu będzie zawarta w specjalnym raporcie, a częściowe wyniki będą prezentowane w odpowiedniej formie w postaci artykuł&oacute;w bądź referat&oacute;w na specjalistycznych konferencjach.</div>",06/07/31,1,Modelowe badania eksperymentalne w dużej skali własności aerodynamicznych samolotu F-16 z wybranymi podwieszeniami bojowymi i zagadnień bezpieczeństwa zrzutu podwieszeń,"lotnictwo, samoloty bojowe, aerodynamika, bezpieczeństwo lotu",183
54,3025,opisProjektuEfekt,"<p><strong>WYNIKI PRAC</strong> <br />Efektem podjętych badań w ramach projektu będzie: <br /></p>
<div style=""margin-left: 40px;"">a) opracowanie ogólnych modeli teoretycznych analogowego procesora piksela i matrycy złożonej z tych procesorów, <br />b) opracowanie algorytmu sterowania matrycą procesorów, <br />c) opracowanie struktury przetwornika światło prąd w technologii CMOS, <br />d) opracowanie prototypowych układów scalonych vision-chip <br />e) weryfikacja eksperymentalna scalonego vision-chip: opracowanie układów peryferyjnych niezbędnych do uruchomienia i przetestowania prototypowych układów vision-chip <br /></div>
<p style=""text-align: justify;"">Wyniki badań będą upowszechniane w postaci referatów konferencyjnych i publikacji w czasopismach stacjonarnych krajowych i zagranicznych. Ponadto będą stanowić podstawę dalszych prac badawczych, rozwojowych i edukacyjnych w zakresie projektowania procesorów analogowych i w zakresie dziedziny sprzętowego przetwarzania obrazu w czasie rzeczywistym. Dodatkowym efektem prac poza walorami poznawczymi będzie rozwój naukowy kadry (zaawansowanie prac nad jedną habilitacją i jednym doktoratem). <br /></p>",07/01/29,23,Projekt i realizacja CMOS specjalizowanego analogowego procesora do wspomagania przetwarzania obrazów,"układy scalone, procesory analogowe, CMOS, przetwarzanie obrazów, układy niskomocowe",173
55,3053,opisProjektuEfekt,"<p align=""left""><font size=""3"">&nbsp; </font></p>
<div align=""left""><font size=""3"">Bor&oacute;wka wysoka jest gatunkiem&nbsp;od niedawna popularnym w polskim sadownictwie i problemy związane&nbsp;z jej biologią są bardzo istotne. Problem doboru właściwego zapylacza&nbsp;na plantacje nie był w Polsce nigdy&nbsp;szeroko poruszany w badaniach naukowych jak r&oacute;wnież nie jest wiadome, kt&oacute;re z uwzględnionych odmian mogą być prowadzone w kwaterach jednoodmianowych. Uzyskane wyniki będą&nbsp;przedstawione w publikacjach&nbsp;naukowych, na spotkaniach z producentami i na konferencjach naukowych udokumentowane publikacjami. W roku 2008 w czerwcu organizowane jest IX Międzynarodowe Sympozjum <u>Vaccinium</u> Culture&nbsp;Corvallis, OR (USA) - cykliczna konferencja poświęcona temu gatunkowi - na kt&oacute;rym planowane jest przedstawienie otrzymanych wynik&oacute;w. Liczne spotkania z producentami bor&oacute;wki wysokiej sygnalizują zainteresownie problemami zapylania tego gatunku. </font></div>
<div align=""left""><font size=""3"">Przeprowadzone doświadczenie będzie po zakończeniu stanowiło podstawę do dalszych badań w tym zakresie, kt&oacute;re będą przedmiotem rozprawy habilitacyjnej.</font></div>
<div align=""left""><font size=""3""><span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Przeprowadzone testy na obecność wirus&oacute;w pozwolą na wstępną ocenę zawirusowania populacji bor&oacute;wki wysokiej w Polsce południowo-wschodniej. R&oacute;wnocześnie na ich podstawie można wyeliminować egzemplarze chore przyczyniające się do rozprzestrzeniania się tych patogen&oacute;w. Wyniki zostaną przedstawione na corocznych krajowych konferencjach wirusologicznych i spotkaniach z producentami oraz na </span>IX Międzynarodowym Kongresie &bdquo;Plant Pathology&rdquo; w sierpniu 2008 Torino, Italy.</font></div>",07/01/30,23,Biologia kwitnienia i zapylania borówki wysokiej oraz ocena zawirusowania roślin wybranych plantacji borówki w Polsce południowo - wschodniej,"borówka wysoka, zapylenie krzyżowe, zapylenie własnym pyłkiem, biologia kwitnienia, wirusy",173
56,3055,opisProjektuEfekt,"<p class=""MsoNormal"" style=""text-align: justify; font-weight: bold;""><span style=""font-size: 10pt; font-family: Arial;""><span style=""font-weight: normal;"">Zakłada się, że podstawowe formy przekazu wynik&oacute;w badań, będą następujące:</span></span></p>
<ul>
    <li><span style=""font-size: 10pt; font-family: Symbol;""><span style=""""><span style=""font-family: &quot;Times New Roman&quot;; font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;"">&nbsp;</span></span></span><span style=""font-size: 10pt; font-family: Arial;""><span style=""font-weight: normal;"">opracowanie monografii, w kt&oacute;rej przedstawiona będzie metoda hoshin kanri i jej techniki pomocnicze wraz z wynikami badań,</span></span><span style=""font-size: 10pt; font-family: Arial;""><o:p></o:p></span></li>
    <li><span style=""font-size: 10pt; font-family: Symbol;""><span style=""""><span style=""font-family: &quot;Times New Roman&quot;; font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span><span style=""font-size: 10pt; font-family: Arial;""><span style=""font-weight: normal;"">przygotowanie co najmniej 4 artykuł&oacute;w skierowanych do krajowych czasopism poświęconych zarządzaniu w tym: &bdquo;Organizacja i Kierowanie&rdquo;, &bdquo;Ekonomika i Organizacja Przedsiębiorstw&rdquo;, &bdquo;Problemy Organizacji&rdquo; i &bdquo;Problemy Jakości&rdquo;;</span><o:p></o:p></span><span style=""font-size: 10pt; font-family: Symbol;""><span style=""""><span style=""font-family: &quot;Times New Roman&quot;; font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span></li>
    <li><span style=""font-size: 10pt; font-family: Symbol;""><span style=""""><span style=""font-family: &quot;Times New Roman&quot;; font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span><span style=""font-size: 10pt; font-family: Arial;""><span style=""font-weight: normal;"">przygotowanie co najmniej 2 artykuł&oacute;w do czasopism zagranicznych (np. Journal of Management Studies, Journal of Strategic Change),</span><o:p></o:p></span></li>
    <li><span style=""font-size: 10pt; font-family: Symbol;""><span style=""""><span style=""font-family: &quot;Times New Roman&quot;; font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span><span style=""font-size: 10pt; font-family: Arial;"">wygłoszenie 4 referat&oacute;w na konferencjach krajowych i międzynarodowych,<o:p></o:p></span></li>
    <li><span style=""font-size: 10pt; font-family: Symbol;""><span style=""""><span style=""font-family: &quot;Times New Roman&quot;; font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span><span style=""font-size: 10pt; font-family: Arial;""><span style=""font-weight: normal;"">przygotowanie opisu badań na stronie internetowej Katedry Metod Organizacji i Zarządzania,</span><o:p></o:p></span></li>
    <li><span style=""font-size: 10pt; font-family: Symbol;""><span style=""""><span style=""font-family: &quot;Times New Roman&quot;; font-style: normal; font-variant: normal; font-weight: normal; font-size: 7pt; line-height: normal; font-size-adjust: none; font-stretch: normal;""></span></span></span><span style=""font-size: 10pt; font-family: Arial;"">uzupełnienie tematyki zajęć z przedmiot&oacute;w &bdquo;Metody organizacji i zarządzania&rdquo;, &bdquo;Wsp&oacute;łczesne koncepcje zarządzania&rdquo; o wnioski z badań. <o:p></o:p></span></li>
</ul>
<p class=""MsoNormal"" style=""text-align: justify; font-weight: bold;""><span style=""fon...",07/01/29,23,Adaptacja japońskich metod zarządzania w Polsce,"adaptacja metod zarządzania, hoshin kanri, japońskie metody zarządzania, ewolucja japońskich metod zarządzania, metody zarządzania jakością,  zarządzanie strategiczne w systemach zarządzania jakością",173
57,3083,opisProjektuEfekt,"<p align=""justify"">Zakładanym sposobem przekazu i upowszechnienia wynik&oacute;w&nbsp;będą publikacje naukowe oraz referaty na konferencjach w kraju i za granicą. Pozytywne wyniki doświadczenia pozwolą na opracowanie nowej metody poprawy jakości materiału sadzeniakowego bardzo wczesnych odmian ziemniaka poprzez jego stymulację promieniowaniem ultrafioletowym. </p>",07/01/27,23,Stymulacja materiału sadzeniakowego ziemniaka promieniowaniem ultrafioletowym,"ziemniak, promieniowanie UV, rozwój, plonowanie",173
58,3107,opisProjektuEfekt,"<p>Rezultaty badań opublikowane będą w&nbsp;formie rozprawy doktorskiej.</p>
<p>Planuje się r&oacute;wnież publikacje naukowe&nbsp;na konferencjach krajowych:</p>
<p>- Sympozjum Doktoranckim &bdquo;Wsp&oacute;łczesne technologie w budowie maszyn&rdquo; organizowanym corocznie przez Stowarzyszenie Inżynier&oacute;w i Mechanik&oacute;w Polskich Oddział w Lublinie oraz Studia Doktoranckie Wydziału Mechanicznego Politechniki Lubelskiej,</p>
<p>- Konferencja &quot;Postęp w przetw&oacute;rstwie materiał&oacute;w polimerowych&quot;, Politechnika Częstochowska, Towarzystwo Przetw&oacute;rc&oacute;w Tworzyw Polimerowych, SIMP, Instytut Przetw&oacute;rstwa Polimer&oacute;w i Zarządzania Produkcją</p>
<p>&nbsp;i zagranicznych:</p>
<p>- The 24th Meeting of the Polymer Processing Society, 15-19 Czerwiec, 2008, Salerno, Włochy,</p>
<p>- International Conference on Recent Advances in Composite Materials (ICRACM) - Indie.</p>",07/01/25,23,Wpływ mikrostruktury geometrycznej kompozytów rowingowych na ich właściwości mechaniczne,"miara rozmieszczenia, kompozyty rowingowe, pomiary geometryczne mikrostruktur, komputerowa analiza obrazu",173
59,3131,opisProjektuEfekt,Uzyskane w ramach projektu wyniki będą prezentowane na krajowych i międzynarodowych sympozjach i konferencjach oraz będą publikowane w międzynarodowych periodykach naukowych.,07/01/24,23,Wpływ wybranych czynników na poziom albuminurii powysiłkowej u dzieci chorych na cukrzycę typu 1 - rola nefryny i podocyny jako potencjalnych markerów ryzyka rozwoju nefropatii cukrzycowej.,"cukrzyca typu 1, nefryna, podocyna, albuminuria powysiłkowa, C-peptyd, metabolizm",173
60,3153,opisProjektuEfekt,"<p align=""justify""><font size=""4"">Architekci oraz projektanci pomieszczeń długich są zainteresowani parametrami, kt&oacute;re mogą być wykorzystane w projektowaniu wnętrz pomieszczeń długich np. stacji metra, szczeg&oacute;lnie w sytuacji projektowania pomieszczenia wielofunkcyjnego.&nbsp; Opracowanie jasnej i nieskomplikowanej metody oceny jakości akustycznej pomieszczeń długich obustronnie otwartych pozwoli architektom i projektantom kreować wnętrza komunikacyjne posiadające własności pomieszczeń audytoryjnych, a artystom świata muzyki i teatru odnajdywać nowe miejsca do prezentacji dzieł audiowizualnych.</font> </p>
<p align=""justify""><font size=""4"">Wyniki badań przedstawione zostaną w rozprawie doktorskiej mgr inż. Elżbiety Nowickiej oraz zaprezentowane na og&oacute;lnopolskich i międzynarodowych konferencjach poświęconych problematyce akustyki architektonicznej.</font></p>",07/01/31,23,Metody oceny jakości akustycznej pomieszczeń długich,"akustyka pomieszczeń, pomieszczenia długie",183
61,3163,opisProjektuEfekt,Projekt ma gł&oacute;wnie cele metodologiczne. Doskonalenie i weryfikacja algorytmu obliczeniowego służącego do modelowania hałasu aerodynamicznego jest podstawowym zadaniem projektu. <br />Opracowany algorytm numeryczny będzie służył do dalszych badań naukowych nad identyfikacja oraz modelowaniem hałasu aerodynamicznego. <br />Podobnie jak w przypadku poprzedniego projektu kierowanego przez dra Sławomira Dykasa planowana jest publikacja wynik&oacute;w (lub części wynik&oacute;w) badań w formie monografii. <br /><br />,06/12/15,23,Numeryczne modelowanie aerodynamicznego hałasu w przepływach wewnętrznych metodami hybrydowymi uRANS(LES)/Euler,"aeroakustyka, uRANS, LES, Euler",173
62,3179,opisProjektuEfekt,Referaty na konferencjach krajowych i zagranicznych. <br /><br />Publikacje naukowe w liczących się czasopismach anglojęzycznych.,07/01/30,23,Ekologiczna charakterystyka morskich pierwotniaków pelagicznych strefy brzegowej Pomorza Środkowego.,"sieć mikrobiologiczna, orzęski, preferencje pokarmowe, wyżeranie",173
63,3189,opisProjektuEfekt,"<p align=""justify"" style=""font-family: Times New Roman;""><font size=""3"">Program badań powinien doprowadzić do szczeg&oacute;łowego opisu właściwości fizycznych gradientowych kopolimer&oacute;w siloksanowych w zależności od składu i rodzaju podstawnik&oacute;w przy krzemie, a także do syntezy złożonych struktur makromolekularnych typu gwieździstego i dendrytycznego o ramionach z kopolimer&oacute;w gradientowych.</font></p>
<p align=""justify"" style=""font-family: Times New Roman;""><font size=""3"">Wyniki badań będą przedstawione w publikacjach drukowanych w czasopismach o światowym zasięgu i w prezentacjach na konferencjach międzynarodowych i krajowych.</font></p>
<p align=""justify"" style=""font-family: Times New Roman;""><font size=""3"">Ostateczne wyniki badań będą zebrane i opracowane w rozprawie doktorskiej mgr inż. Bogumiły Delczyk oraz w publikacjach naukowych.</font></p>",07/01/29,23,Siloksanowe kopolimery gradientowe,"kopolimery gradientowe, polisiloksany, polimeryzacja anionowa, kinetyka kopolimeryzacji",183
64,3240,opisProjektuEfekt,"Efektem będzie zwiększenie efektywności pozyskiwania i magazynowania energii cieplnej i poprawa niezawodności systemu, przy r&oacute;wnoczesnym zminimalizowaniu koszt&oacute;w jego wykonania.<br />Wyniki projektu będą prezentowane na jednej krajowej i dw&oacute;ch zagranicznych konferencjach oraz w 5 artykułach w prasie technicznej. Podsumowaniem prac będzie monografia naukowa oraz jedna rozprawa doktorska i habilitacyjna.<br /><br />Wykonana będzie wizualizacja systemu otworowych wymiennik&oacute;w ciepła wsp&oacute;łpracujących z kolektorami słonecznymi w procesie magazynowania i pozyskiwania zgromadzonego w g&oacute;rotworze ciepła. Materiały będą prezentowane w ramach przedmiotu &quot;Geoenergetyka&quot;prowadzonego na studiach na WWNiG AGH oraz w ramach studi&oacute;w podyplomowych.",09/07/31,45,Opracowanie zintegrowanego systemu otworowych wymienników ciepła i kolektorów słonecznych w aspekcie poprawy efektywności gospodarowania ciepłem w górotworze,"górotwór, otwory wiertnicze, otworowe wymienniki ciepła, odwierty naftowe, czysta energia, pompy ciepła, magazynowanie energii, kolektory słoneczne",200
65,3251,opisProjektuEfekt,Wymiernymi efektami badań będą publikacje naukowe. Wyniki będą upowszechniane na krajowych konferencjach naukowych. Badania stanowić będą pilotaż do podjęcia szerszych badań związanych z zebraniem materiału źr&oacute;dłowego i dopracowaniem metodyki do przygotowania rozprawy habilitacyjnej.,07/01/29,23,Badania nad rentą gruntową w Małopolsce,"renta gruntowa, rolnictwo, Małopolska",173
66,3275,opisProjektuEfekt,"<p class=""MsoNormal"" style=""text-indent: -14.25pt; line-height: 150%;""><span style=""font-size: 12pt; line-height: 150%;"">&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;<font size=""3""><span style=""font-family: Times New Roman;"">&nbsp; Otrzymane pośrednie wyniki wraz z interpretacją zamierzamy przedstawić na międzynarodowej konferencji naukowej EMRS European Materials Research Society, Warszawa 2008 , oraz opublikować w czasopiśmie z listy filadelfijskiej. Wykonany projekt przybliży dr A. Dawida do uzyskania stopnia naukowego dr habilitowanego poprzez poszerzenie jego dorobku naukowego.</span><o:p style=""font-family: Times New Roman;""></o:p></font></span></p>
<strong><span style=""font-size: 12pt; font-family: &quot;Times New Roman&quot;;""><br /><br /><br /><br /><br />&nbsp; <br /><br /><br />&nbsp;&nbsp; <br clear=""all"" style=""page-break-before: always;"" />  </span></strong> 	&nbsp;",07/01/31,23,Badanie ultracienkich warstw ciekłokrystalicznych otaczających nanorurki węglowe - symulacje komputerowe,"warstwy ciekłokrystaliczne, nanorurki węglowe, symulacje komputerowe MD i MC, parametry porządku, absorpcja i rozpraszanie światła",173
67,3281,opisProjektuEfekt,"<p style=""font-family: Times New Roman;""><font size=""3"">Osiągnięte wyniki zostaną przedstawione w postaci rozprawy habilitacyjnej oraz  referatów na konferencjach krajowych i zagranicznych.</font></p>",07/01/25,23,Efekt perłowy  w świetle badań masy perłowej uchowców,"gemmologia, efekt perłowy, masa perłowa, nanobiokompozyty, uchowce, mięczaki",173
68,3339,opisProjektuEfekt,"<div style=""text-align: justify;""><font size=""4""><span style=""font-size: 12pt; font-family: Times New Roman;""><font size=""4""><span style=""font-family: Times New Roman;"">Efektem podjętego problemu będą publikacje naukowe w czasopismach naukowych (m.in. Demografia, Polish Population Review, Wiadomości Statystyczne). Wyniki upowszechniane będą na polskich i zagranicznych konferencjach naukowych, a także w ramach Sekcji Analiz Demograficznych  Komitetu Nauk Demograficznych PAN. Praktycznym wyrazem realizacji projektu będzie propozycja działań mających na celu poprawę jakosci prognoz demograficznych, a tym samym innych prognoz budowanych w oparciu o założenia dotyczące stanu i struktury ludności.</span></font></span></font><span style=""font-size: 12pt; font-family: &quot;Times New Roman&quot;;""></span></div>",07/01/24,23,Prognozowanie demograficzne - historia i metodologia polskich prognoz demograficznych,"demografia, prognozowanie demograficzne",173
