,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
19,1695,opisProjektuCelNaukowy,"<div>Celem projektu badawczego jest przeprowadzenie badań nad opracowaniem nowej technologii wytwarzania pocisk&oacute;w, polegającej na wykorzystaniu zjawiska spiekania reakcyjnego. </div>
<div></div>",06/07/19,1,Badania technologiczno-balistyczne nad wytwarzaniem fragmentujących pocisków broni strzeleckiej,amunicja pociski spiekanie,173
20,1696,opisProjektuCelNaukowy,"Celem projektu jest zbadanie możliwości wspomagającego udziału metod numerycznych w wyznaczaniu właściwości aerodynamicznych metodami eksperymentalnymi oraz opracowanie takiej metodyki stosowania metod numerycznych, by stanowiły one istotne wsparcie dla eksperymentalnych badań aerodynamicznych obiekt&oacute;w latających w dużym zakresie liczb Macha (przynajmniej do zakresu transonicznego), w &bdquo;użytkowym&rdquo; zakresie liczb Reynoldsa oraz stanowiły wiarygodną alternatywę dla niekt&oacute;rych zakres&oacute;w tunelowych badań doświadczalnych",06/07/31,1,Numeryczna analiza aerodynamiki złożonych obiektów metodą objętości skończonych,"badania numeryczne, turbulencja, modele turbulencji, siatki obliczeniowe, obliczenia równoległe",183
21,1735,opisProjektuCelNaukowy,"1. Cel naukowy projektu ( jaki problem naukowy wnioskodawca podejmuje się rozwiązać, co jest jego istotą, dokładna charakterystyka efektu końcowego) <br /><br />Celem naukowym projektu jest uporządkowanie dorobku teorii szacowania pełnych koszt&oacute;w system&oacute;w uzbrojenia oraz jej wzbogacenie przez wniesienie nowych wartości związanych z prowadzeniem analiz tych koszt&oacute;w we wsp&oacute;łczesnych uwarunkowaniach w Polsce; zdefiniowanie i scharakteryzowanie treści pojęć dotyczących koszt&oacute;w zakupu, koszt&oacute;w eksploatacji i logistyki oraz koszt&oacute;w likwidacji system&oacute;w uzbrojenia; zdiagnozowanie aktualnego stanu uwzględniania pełnych koszt&oacute;w podczas prowadzenia prac koncepcyjnych i konstrukcyjnych w zakresie dostosowania uzbrojenia i wyposażenia wojsk działań we wspomnianych uwarunkowaniach. <br />Na podstawie obecnego stanu wiedzy na rozważany temat i stosownie do określonego celu pracy przyjęto, iż gł&oacute;wny problem badawczy może być wyrażony w postaci następującego pytania: <br />Co to są pełne koszty system&oacute;w uzbrojenia, kto i w jaki spos&oacute;b powinien prowadzić ich szacowanie, analizowanie i ocenianie oraz kto powinien wykorzystywać rezultaty w tych szacunk&oacute;w, analiz i ocen? <br />Rozwiązanie tak określonego problemu gł&oacute;wnego będzie wymagało zbadania wielu problem&oacute;w szczeg&oacute;łowych, kt&oacute;re rozważane oddzielnie charakteryzują się pewną odrębnością, a ujmowane razem stanowiły racjonalnie i logicznie uporządkowaną całość. Mogą one być wyrażone w postaci następujących pytań: <br />- Jak można wsp&oacute;łcześnie zdefiniować pełne koszty uzbrojenia? <br />- W jakich warunkach (sytuacjach) konieczne jest szacowanie pełnych koszt&oacute;w system&oacute;w uzbrojenia? <br />- W jaki spos&oacute;b (jakimi metodami) można wiarygodnie szacować pełne koszty system&oacute;w uzbrojenia ? <br />- Jakie wymagania powinna spełniać metodyka szacowania pełnych koszt&oacute;w system&oacute;w uzbrojenia? <br />- Jakie czynności w zakresie szacowania pełnych koszt&oacute;w nowych wzor&oacute;w uzbrojenia należy podjąć organizując prace badawczo &ndash; rozwojowe i wdrożeniowe? <br />Efektem końcowym będzie metodyka oceny pełnych koszt&oacute;w życia system&oacute;w uzbrojenia zawarta w dwuczęściowym dziełe odzwierciedlającym dwa etapy badań. <br />W części pierwszej będzie zawarty rezultat pierwszego etapu realizacji pracy naukowo &ndash; badawczej, przeprowadzonej w drugiej połowie 2006 i w pierwszej połowie 2007 roku. W części tej zostanie dokonana identyfikacja przedmiotu badań, ustalona metodologia i dziedzina badań poprzez określenie ograniczeń merytorycznych i formalnych oraz przedstawiony zarys metodyki szacowania pełnych koszt&oacute;w system&oacute;w uzbrojenia. Identyfikacja przedmiotu i zakresu badań będzie polegała przede wszystkim na zaproponowaniu i uzasadnieniu przez zesp&oacute;ł autorski precyzyjnej definicji &bdquo;pełne koszty systemu uzbrojenia&rdquo; i wynikającej z niej terminologii dotyczącej poszczeg&oacute;lnych składnik&oacute;w tych koszt&oacute;w, tj. 1) koszt&oacute;w zakupu, 2) koszt&oacute;w eksploatacji i logistyki oraz 3) koszt&oacute;w likwidacji. <br />Pod pojęciem koszty zakupu, w przypadku systemu uzbrojenia z importu należy rozumieć koszty związane z zakupem i dostarczeniem do użytkownika określonej partii uzbrojenia, a w przypadku systemu uzbrojenia własnej produkcji - wszystkie koszty poniesione przez Ministerstwo Obrony Narodowej, począwszy od powstania koncepcji, aż do zakończenia fazy ostatniej partii produkcji. W kosztach tych wyr&oacute;żnia się dwa składniki: 1) koszty badań i rozwoju oraz 2) koszty inwestycyjne. Pierwszy składnik to koszty związane z projektem koncepcyjnym, modelowaniem i analizami wstępnymi oraz pełną fazą badań i rozwoju. Produktem jej zakończenia powinna być kompletna dokumentacja konstrukcyjna i technologiczna, oraz wszystkie pozostałe elementy konieczne do wejścia w fazę produkcji. Drugi &nda...",06/08/09,1,Metodyka szacowania pełnych kosztów uzbrojenia,"LCC, całkowity koszt życia, metodyka, systemy uzbrojenia",173
22,1815,opisProjektuCelNaukowy,"Podstawowym celem naukowym projektu będzie zbadanie wpływu jednolitego paliwa pola walki F-34/35 z dodatkami biokomponent&oacute;w ciężkich pochodzących z oleju rzepakowego i biokomponent&oacute;w lekkich z fermentacji produkt&oacute;w pochodzenia roślinnego na pracę tłokowego silnika spalinowego o zapłonie samoczynnym z wysokociśnieniowym układem zasilania paliwem typu Common Rail (nazywany dalej CR). Określony będzie wpływ tych paliw na: <br />&middot; parametry wtrysku, samozapłonu i spalania paliwa z uwzględnieniem &bdquo;twardości&rdquo; pracy silnika, <br />&middot; parametry użyteczne i zużycie paliwa, <br />&middot; skład spalin w r&oacute;żnych warunkach pracy silnika oraz w warunkach znormalizowanego testu badawczego, <br />&middot; parametry pracy układu zasilania Common Rail, w tym na ciśnienie i temperaturę paliwa zmienianą za pomocą układu stabilizacji temperatury znajdującym się na stanowisku dynamometrycznym, <br />&middot; skuteczność działania reaktora katalitycznego poprzez analizę składu spalin przed i za reaktorem, <br />&middot; pracę silnika w stanach nieustalonych, podczas przyspieszania i op&oacute;źniania jego biegu, <br />&middot; właściwości rozruchowe silnika w obniżonej temperaturze otoczenia, <br />&middot; stabilność paliwa z dodatkami podczas przechowywania. <br />Ponadto będzie zbadanie wpływu samego paliwa F-34 na pracę silnika z układem CR w por&oacute;wnaniu z parametrami uzyskanymi dla oleju napędowego, albowiem dotychczasowe badania wykazały istotne r&oacute;żnice tych parametr&oacute;w [3]. Na podstawie wykonanych pomiar&oacute;w będzie oceniona trwałość i niezawodność silnika przy zasilaniu paliwami zastępczymi. Obiektem badań będzie turbodoładowany silnik o zapłonie samoczynnym Renault GT9 z turboładowaniem i układem wtryskowym typu Common Rail. <br />Efektem końcowym będą wnioski dotyczące bezpiecznego stosowania komponent&oacute;w w paliwie silnik&oacute;w o zapłonie samoczynnym z układem zasilania CR, pozwalające na określenie zaleceń odnośnie bezpiecznego stosowania tych biokomponent&oacute;w. <br />",06/08/16,1,Określenie wpływu jednolitego paliwa F-34/35 z biokomponentami na pracę wysokociśieniowego układu zasilania typu Common Rail,"paliwo zastępcze, silnik spalinowy, emisja spalin",183
23,1835,opisProjektuCelNaukowy,"<p align=""left""><font face=""Times New Roman"" size=""3"">&nbsp;&nbsp;&nbsp;&nbsp; Problem wykrywania i identyfikacji środk&oacute;w wybuchowych w pr&oacute;bkach stanowiących materiał dowodowy, analizowanych dla potrzeb wymiaru sprawiedliwości, staje się szczeg&oacute;lnie istotny w świetle notowanego w ostatnich latach wzrostu zagrożenia atakami terrorystycznymi. Chociaż nie jest to temat nowy, to w żadnym razie nie można uznać go za wyczerpany. Mnogość środk&oacute;w, kt&oacute;re mogą zostać użyte do sporządzenia ładunku wybuchowego i zr&oacute;żnicowanie ich właściwości fizykochemicznych z jednej strony oraz rozw&oacute;j technik analizy chemicznej z drugiej, uzasadniają podjęcie badań mających na celu opracowanie procedur analitycznych, wykorzystujących wyniki najnowszych badań i opartych o zaawansowane techniki analizy instrumentalnej, kt&oacute;re zapewnią efektywną identyfikację materiał&oacute;w wybuchowych zar&oacute;wno w ich formie niezmienionej, jak i po eksplozji. <br />&nbsp;&nbsp;&nbsp;&nbsp; Złożoność problemu chemicznej analizy środk&oacute;w wybuchowych wynika przede wszystkim ze zr&oacute;żnicowania ich składu chemicznego. Wśr&oacute;d związk&oacute;w, kt&oacute;re mogą zostać użyte do sporządzenia ładunku wybuchowego, zasadniczą grupę stanowią związki organiczne, należące do r&oacute;żnych klas (m. in. związk&oacute;w nitroaromatycznych, estr&oacute;w kwasu azotowego, nitroamin, nadtlenk&oacute;w). <br />&nbsp;&nbsp;&nbsp;&nbsp; Do wywołania eksplozji mogą służyć r&oacute;wnież mieszaniny związk&oacute;w chemicznych, kt&oacute;re własności wybuchowe uzyskują dopiero po ich połączeniu (wymieszaniu) w odpowiednich proporcjach. Gł&oacute;wnymi składnikami tego typu mieszanin są: <br />- związki utleniające (najczęściej azotany, chlorany, nadchlorany) <br />- składniki utleniane (np. oleje, pył aluminiowy, cukier, mączka drzewna, węgiel, siarka) <br />- korektory właściwości <br />- dodatki <br />&nbsp;&nbsp;&nbsp;&nbsp; Innym istotnym problemem jest fakt, że pr&oacute;bki analizowane w laboratoriach sądowych na obecność środk&oacute;w wybuchowych cechują się zwykle złożoną matrycą (np. podłoże z miejsca wybuchu, pr&oacute;bki zabezpieczone z powierzchni ciała i odzieży podejrzanego) i śladową zawartością poszukiwanych związk&oacute;w. <br />&nbsp;&nbsp;&nbsp;&nbsp; Gł&oacute;wnym celem proponowanych badań jest opracowanie procedur analitycznych pozwalających na wykrycie i identyfikację środk&oacute;w wybuchowych w r&oacute;żnego rodzaju pr&oacute;bkach, zabezpieczonych do badań z miejsca eksplozji. Będą one obejmować zar&oacute;wno organiczne związki wybuchowe, jak i organiczne składniki środk&oacute;w wybuchowych bazujących na azotanie amonu, a stosowanych powszechnie w g&oacute;rnictwie. <br />&nbsp;&nbsp;&nbsp;&nbsp; Organiczne środki wybuchowe cechują się r&oacute;żną lotnością, polarnością i zwykle rozkładają się w podwyższonej temperaturze. Te ich właściwości muszą być uwzględnione na wszystkich etapach procesu analitycznego. Szczeg&oacute;lnie istotnym, a zarazem trudnym etapem procesu analitycznego jest etap przygotowania pr&oacute;bek stałych do analizy. Powinien on umożliwiać wyosobnienie z pr&oacute;bki i zatężenie analit&oacute;w w taki spos&oacute;b, by maksymalnie ograniczyć wpływ substancji przeszkadzających, a jednocześnie zminimalizować straty związk&oacute;w lotnych i rozkład związk&oacute;w termolabilnych. <br />&nbsp;&nbsp;&nbsp;&nbsp; Metoda, kt&oacute;rą planuje się wykorzystać do przygotowania pr&oacute;bek stałych do analizy na obecność organicznych środk&oacute;w wybuchowych jest połączeniem technik ekstrakcji rozpuszczalnikowej z mikroekstrakcją do fazy stałej (SPME). Anality wyekstrahowane rozpuszczalnikiem z pr&oacute;bki będą następnie adsorbowane na odpowiednim wł&oacute;knie SPME. Zaadsorbowane związki będą z kolei desorbowane rozpuszczalnikowo w odpowiedniej komorze, sprzężonej z chromatografem cieczowym. Taki spos&oacute;b postępowania umożliwia wyosobnienie z pr&oacute;bki i zat...",06/08/18,1,"Wykrywanie i identyfikacja śladów środków wybuchowych w materiale z miejsca eksplozji, dla potrzeb wymiaru sprawiedliwości","ekspertyza sądowa, identyfikacja kryminalistyczna, materiały wybuchowe, HPLC, GC/MS, IR, ",183
24,1855,opisProjektuCelNaukowy,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><strong><span style=""FONT-FAMILY: Arial""><font size=""3"">Cel naukowy i praktyczny projektu</font></span></strong><strong><span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial; mso-bidi-font-size: 12.0pt""><span style=""mso-spacerun: yes"">&nbsp; </span><o:p></o:p></span></strong></p>
<p class=""MsoBodyText"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><strong><span style=""FONT-FAMILY: &quot;Times New Roman&quot;; LETTER-SPACING: -0.15pt; mso-bidi-font-size: 12.0pt""><font size=""3"">&nbsp;<o:p></o:p></font></span></strong></p>
<p class=""MsoBodyText"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><font size=""3""><strong><span style=""FONT-FAMILY: &quot;Times New Roman&quot;; LETTER-SPACING: -0.15pt; mso-bidi-font-size: 12.0pt"">Projekt ma na celu otrzymanie w bakterii pałeczki okrężnicy (<em>Escherichia coli</em>) oraz po raz pierwszy w transgenicznej sałacie (<em>Lactuca sativa</em> L.) antygenu protekcyjnego (PA) laseczki wąglika (<em>Bacillus anthracis</em>) oraz ocenę immunogenności rekombinowanego białka dla potrzeb wytworzenia prototypu bezpiecznej szczepionki podjednostkowej przeciwko wąglikowi, w tym szczepionki doustnej. Przewiduje się r&oacute;wnież wytworzenie przeciwciał monoklonalnych i poliklonalnych anty-PA na potrzeby diagnostyki około-szczepionkowej, co wraz z unikalnym sposobem wytwarzania komponent&oacute;w szczepionki, pozwoli w perspektywie 3-4 lat na złożenie zastrzeżenia patentowego element&oacute;w opracowanych technologii, a w dalszym etapie komercjalizację.</span></strong><span style=""FONT-FAMILY: &quot;Times New Roman&quot;""><o:p></o:p></span></font></p>
<p class=""MsoBodyText"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><span style=""FONT-FAMILY: &quot;Times New Roman&quot;""><font size=""3"">&nbsp;<o:p></o:p></font></span></p>
<p class=""MsoBodyText"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><span style=""FONT-FAMILY: &quot;Times New Roman&quot;""><font size=""3"">Wytworzenie w <em>E. coli</em> oraz w roślinie jadalnej białka PA będącego kluczowym immunogenem szczepionek iniekcyjnych przeciwko wąglikowi, pozwoli na otrzymanie bezpiecznego prototypu podjednostkowego preparatu szczepionkowego. Przewidywanym <em style=""mso-bidi-font-style: normal"">novum</em> projektowanych badań jest wytworzenie po raz pierwszy komponentu szczepionki w sałacie, jadalnej roślinie liściastej, kt&oacute;ra ze względu na swoiście neutralny charakter nośnika, pozwoli na otrzymanie unikalnego materiału wyjściowego, z kt&oacute;rego docelowo wytworzony może być prototyp bezpiecznej szczepionki, aplikowanej doustnie jako dawka przypominająca dla os&oacute;b uprzednio immunizowanych szczepionką iniekcyjną. Wstępnym potwierdzeniem przewidywanej możliwości użycia preparatu szczepionkowego wytworzonego w roślinie jadalnej stanowić będą badania na zwierzętach doświadczalnych.<span style=""mso-spacerun: yes"">&nbsp; </span>Antygen protekcyjny eksprymowany w bakterii <em>E. coli</em> zostanie, użyty do immunizacji myszy na drodze iniekcji, a następnie u zaszczepionych zwierząt badana będzie odpowiedź immunologiczna na szczepienie przypominające preparatem szczepionkowym pochodzenia roślinnego podawanego dożołądkowo za pomocą tubki gastrycznej. Badane będą w szczeg&oacute;lności reakcje immunologiczne zwierząt na antygen podawany w r&oacute;żnych dawkach i przedziałach czasowych oraz kombinacje immunogenu podawanego iniekcyjnie na przemian ze szczepieniem za pomocą preparatu podawanego dożołądkowo. Ze względu na kluczowe znaczenie odpowiedzi humoralnej tj. przeciwciał anty-PA w ochronie przed toksynami i sporami pałeczki wąglika, badany będzie u myszy poziom poszczeg&oacute;lnych klas i podklas przeciwciał, co pozwoli na charakterystykę jakościową i ilościową odpowiedzi systemicznej oraz lokalnej błon śluzowych.<span style=""mso-spacerun: yes"">&nbsp; </span><o:p></o:p></font></span></p>
<p class=""MsoBodyText"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><font size=""3""...",06/08/20,1,Ekspresja oraz ocena immunogenności rekombinowanego antygenu protekcyjnego laseczki wąglika (Bacillus anthracis) dla potrzeby opracowania prototypu szczepionki podjednostkowej przeciwko wąglikowi,"bioterroryzm, laseczka wąglika (Bacillus anthracis), antygen protekcyjny PA, Escherichia coli, transgeniczna sałata, immunizacja,  rekombinowana szczepionka podjednostkowa ",183
25,1856,opisProjektuCelNaukowy,"<p class=""MsoBodyTextIndent"" style=""MARGIN: 0pt 0pt 0pt 19.85pt; TEXT-INDENT: 16.15pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 10pt; LINE-HEIGHT: 150%; FONT-FAMILY: Arial; mso-no-proof: no"">Celem przedstawionego projektu badawczego jest krytyczna ocena możliwości zastosowania wsp&oacute;łczesnej, instrumentalnej chromatografii cienkowarstwowej (TLC) do szeroko rozumianej analizy materiał&oacute;w wybuchowych (MW). Zakres prac badawczych obejmować będzie analizę identyfikacyjną oraz badanie pr&oacute;bek środowiskowych (poszukiwanie nieprzereagowanych w spos&oacute;b wybuchowy ślad&oacute;w MW w glebie, betonie, itp.). Pod względem merytorycznym dotyczyć one będą:<o:p></o:p></span></p>
<p class=""MsoBodyTextIndent"" style=""MARGIN: 0pt 0pt 0pt 18pt; TEXT-INDENT: -18pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 10pt; LINE-HEIGHT: 150%; FONT-FAMILY: Arial; mso-no-proof: no""><span style=""mso-tab-count: 1"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span>(i) - Poszukiwania najkorzystniejszych metod wydzielania MW z matryc, doborze układ&oacute;w chromatograficznych odpowiednich do rozdziału inicjujących i kruszących MW oraz opracowania sposobu ich wizualizacji i densytometrycznych analiz ilościowych. Wypracowane rozwiązania analityczne zastosowane będą do pomiar&oacute;w pozostałości kruszących MW w pr&oacute;bkach środowiskowych oraz do badań miejsc zdarzeń o charakterze przestępczym lub terrorystycznym. Końcowym efektem prac będą metodyki analityczne opisujące zasady postępowania z pr&oacute;bką od momentu jej pobrania, aż do uzyskania ostatecznego wyniku analizy. Podjęte będą r&oacute;wnież pr&oacute;by opracowania metodyk analiz inicjujących MW; tematykę tę uzasadnia potrzeba kontroli proces&oacute;w niewybuchowego (przyjaznego dla środowiska naturalnego) niszczenia spłonek, zapalnik&oacute;w, itp. Prace te będą miały istotne znaczenie poznawcze, ponieważ analizom tetrazenu, piorunianu rtęci, azydku ołowiu i trinitrorezorcynianu ołowiu poświęcano dotąd niewiele uwagi.<o:p></o:p></span></p>
<p class=""MsoBodyTextIndent"" style=""MARGIN: 0pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 10pt; LINE-HEIGHT: 150%; FONT-FAMILY: Arial; mso-no-proof: no""><span style=""mso-tab-count: 1"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span>(ii) - Technologicznych badań 1,</span><span style=""FONT-SIZE: 10pt; LINE-HEIGHT: 150%; FONT-FAMILY: Arial"">1-diamino-2,2-dinitroetenu (FOX)<o:p></o:p></span></p>
<p class=""MsoBodyTextIndent"" style=""MARGIN: 0pt 0pt 0pt 18pt; LINE-HEIGHT: 150%; TEXT-ALIGN: center"" align=""center""><span style=""FONT-SIZE: 10pt; LINE-HEIGHT: 150%; FONT-FAMILY: Arial""><v:shapetype id=""_x0000_t75"" stroked=""f"" filled=""f"" path=""m@4@5l@4@11@9@11@9@5xe"" o:preferrelative=""t"" o:spt=""75"" coordsize=""21600,21600""><v:stroke joinstyle=""miter""></v:stroke><v:formulas><v:f eqn=""if lineDrawn pixelLineWidth 0""></v:f><v:f eqn=""sum @0 1 0""></v:f><v:f eqn=""sum 0 0 @1""></v:f><v:f eqn=""prod @2 1 2""></v:f><v:f eqn=""prod @3 21600 pixelWidth""></v:f><v:f eqn=""prod @3 21600 pixelHeight""></v:f><v:f eqn=""sum @0 0 1""></v:f><v:f eqn=""prod @6 1 2""></v:f><v:f eqn=""prod @7 21600 pixelWidth""></v:f><v:f eqn=""sum @8 21600 0""></v:f><v:f eqn=""prod @7 21600 pixelHeight""></v:f><v:f eqn=""sum @10 21600 0""></v:f></v:formulas><v:path o:connecttype=""rect"" gradientshapeok=""t"" o:extrusionok=""f""></v:path><o:lock aspectratio=""t"" v:ext=""edit""></o:lock></v:shapetype><v:shape id=""_x0000_i1025"" style=""WIDTH: 92.25pt; HEIGHT: 47.25pt"" type=""#_x0000_t75""><v:imagedata o:title="""" src=""file:///C:\DOCUME~1\Admin\USTAWI~1\Temp\msohtml1\01\clip_image001.png""></v:imagedata></v:shape><o:p></o:p></span></p>
<p class=""MsoBodyTextIndent"" style=""MARGIN: 0pt 0pt 0pt 18pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 10pt; LINE-HEIGHT: 150%; FONT-FAMILY: Arial"">oraz p&oacute;łproduktu i związk&oacute;w przejściowych, otrzymywanych podczas jego syntezy. Jest to nowy, wysokoenergetyczny MW o właściwościach...",06/08/16,1,Zastosowanie chromatografii cienkowarstwowej do analizy materiałów wybuchowych,"chromatografia cienkowarstwowa, analizy środowiskowe, materiały wybuchowe, prochy ",183
26,1875,opisProjektuCelNaukowy,"Celem pracy jest poprawa skuteczności stosowania metod termografii w podczerwieni w badaniach nieniszczących materiał&oacute;w kompozytowych o zastosowaniach specjalnych. <br />W ramach projektu przeprowadzonych będzie szereg symulacji komputerowych z zastosowaniem algorytm&oacute;w, kt&oacute;re są nowatorskie w badaniach nieniszczących z zastosowaniem termografii w podczerwieni oraz badań eksperymentalnych. <br />Uzyskane wyniki z przeprowadzonych symulacji i badań eksperymentalnych stanowić będą uzupełnienie dotychczasowego dorobku kierownika projektu w dziedzinie badań nieniszczących z zastosowaniem termografii w podczerwieni do badań materiał&oacute;w kompozytowych. <br />Jako wynik końcowy projektu powstanie monografia oparta na wieloletnich pracach eksperymentalnych kierownika projektu w badaniach nieniszczących materiał&oacute;w kompozytowych o zastosowaniach specjalnych przy użyciu metod termografii w podczerwieni. <br />",06/08/16,1,Metody termograficzne w badaniach nieniszczących materiałów kompozytowych do zastosowań specjalnych,"termografia w podczerwieni, badania nieniszczące, materiały kompozytowe",183
27,1895,opisProjektuCelNaukowy,"&nbsp;
<p>Cała praca ma charakter wybitnie poznawczy. Elementy (gł&oacute;wnie badań z wnioskowania zmiany cech dynamicznych konstrukcji w miarę postępowania zużyć i uszkodzeń) są fragmentarycznie już znane lecz niepełnie zbadane na r&oacute;żnych silnikach. Konieczne są kompleksowe badania łącznie ze zmianami cech przepływowych.<br /><br />Uzyskane wyniki będą publikowane w trakcie trwania tej pracy w artykułach i na konferencjach. Praca da podstawy do realizacji przynajmniej jednej habilitacji i kilku doktorat&oacute;w.</p>",06/08/24,1,Analiza parametrów przepływowych i cech dynamicznych turbinowego silnika odrzutowego podczas realizacji różnych misji samolotu bojowego jako nośników informacji diagnostycznej,"lotnicze silniki turbinowe, akceleracja i deceleracja podczas startu i w warunkach lotu, cykle zmeczeniowe",173
28,1915,opisProjektuCelNaukowy,"&nbsp;
<div><em>Naukowe cele pracy</em></div>
<div>W projekcie, zgodnie z PN-EN-250, należy rozwiązać następujące podstawowe problemy naukowe:</div>
<div><span>-</span>pomiar pracy oddechowej na podstawie danych z przebiegu ciśnienie-objetość z niepewnością <span>&plusmn;</span>0,1&nbsp;J<span>&times;</span>dm<sup>-3</sup> (95% poziom ufności) lub lepszą;</div>
<div><span>-</span>pomiar wartości podciśnienia wdechu i nadciśnienia wydechu z niepewnością <span>&plusmn;</span>0,1&nbsp;J<span>&times;</span>dm<sup>-3</sup> (95% poziom ufności) lub lepszą na podstawie danych z przebiegu ciśnienie-czas;</div>
<div><span>-</span>pomiar pracy wykonywanej celem pokonania opor&oacute;w oddechowych na podstawie danych <br />z przebiegu ciśnienie-objętość z niepewnością <span>&plusmn;</span>0,1&nbsp;J<span>&times;</span>dm<sup>-3</sup> (95% poziom ufności) lub lepszą;</div>
<div><span>-</span>pomiar pracy wdechowej z niepewnością <span>&plusmn;</span>0,05&nbsp;J<span>&times;</span>dm<sup>-3</sup> (95% poziom ufności) lub lepszą na podstawie skumulowanego (uśrednionego) przebiegu ciśnienie-objetość;</div>
<div><span>-</span>pomiary impuls&oacute;w ciśnienia, dla kt&oacute;rych praca oddechowa jest większa od niepewności pomiaru (95% poziom ufności) z niepewnością <span>&plusmn;</span>0,1&nbsp;J<span>&times;</span>dm<sup>-3</sup> (95% poziom ufności) lub lepszą;</div>
<div><span>-</span>pomiary impuls&oacute;w ciśnienia, dla kt&oacute;rych praca oddechowa nie jest większa od niepewności pomiaru (95% poziom ufności) z niepewnością <span>&plusmn;</span>0,1&nbsp;J<span>&times;</span>dm<sup>-3</sup> (95% poziom ufności) lub lepszą.</div>
<div>&nbsp;</div>
<div>Pomiary te muszą być prowadzone w zakresie do 600&nbsp;kPa ciśnienia całkowitego przynajmniej dla wentylacji 62,5&nbsp;dm<sup>3</sup><span>&times;</span>min<sup>-1</sup>, przy czym wentylacja ta ma być zapewniona przy symulacji 25 pełnych oddech&oacute;w na minutę. Pomiary muszą być prowadzone w wodzie na minimalnej głębokości 20&nbsp;cm w r&oacute;żnych pozycjach systemu oddechowego (możliwość wytwarzania poduszki powietrznej nad wodą do przynajmniej 600&nbsp;kPa). Temperatura wody musi być utrzymywana w zakresie od 4<span>&deg;</span>C do 40<span>&deg;</span>C z niepewnością <span>&plusmn;</span>1<span>&deg;</span>C (95% poziom ufności). Czynnik oddechowy po opuszczeniu maszyny oddechowej powinien posiadać temperaturę 36<span>&deg;</span>C z niepewnością <span>&plusmn;</span>5<span>&deg;</span>C (95% poziom ufności) oraz wilgotność 95%<sub>R</sub> z niepewnością <span>&plusmn;</span>5<span>&deg;</span>C (95% poziom ufności).</div>
<div>&nbsp;</div>
<div><em>Dodatkowe problemy naukowe</em></div>
<div>W projekcie należy rozwiązać następujące, dodatkowe problemy naukowe:</div>
<div><span>-</span>Zaprojektować, przeprowadzić badania i wdrożyć symulator metaboliczny do usuwania tlenu<br />z pobranej przez symulator akcji oddechowej porcji czynnika oddechowego i emisji w to miejsce CO<sub>2</sub> i wilgoci w zadanym stosunku.</div>
<div><span>-</span>Zaprojektować i wykonać maszynę oddechową o regulowanej akcji oddechowej.</div>
<div>&nbsp;</div>
<div><em>Charakterystyka efektu końcowego</em></div>
<div>Efektem zrealizowanego projektu będzie eksperymentalne stanowisko do badań aparat&oacute;w nurkowych pod względem:</div>
<div><span>-</span>obciążenia pracą traktowaną zar&oacute;wno jako praca przeciwko oporom oddechowym jak i całkowita praca oddechowa;</div>
<div><span>-</span>występowania i pomiaru wartości chwilowych skok&oacute;w ciśnienia przy wdechu i wydechu;</div>
<div><span>-</span>procesu rozpływu/wentylacji systemu oddechowego;</div>
<div><span>-</span>skuteczności regeneracji czynnika oddechowego w aparatach o p&oacute;łzamkniętym i zamkniętym jego obiegu.</div>
<div>&nbsp;</div>
<div>Badania będą mogły być prowadzone minimum do ciśnienia 600&nbsp;kPa w warunkach zanurzenia <br />w wodzie o temperaturze regulowanej 4-40<span>&deg;</span>C.</div>
<div>Stanow...",06/08/17,1,Nowa generacja hiperbarycznego symulatora oddechowego,"ratownictwo, nurkowanie",173
