,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
305,5071,opisProjektuCelNaukowy,"<p align=""justify""><font size=""4"">Z punktu widzenia zagrożeń zdrowotnych istotne jest nie tylko rozpoznawanie klinicznych przypadk&oacute;w zatrucia tlenkiem węgla (CO), ale pogłębianie wiedzy na temat mechanizm&oacute;w jego działania toksycznego, a zwłaszcza określenie parametr&oacute;w i marker&oacute;w wczesnych skutk&oacute;w biologicznych, kt&oacute;re mogą wskazywać na ryzyko rozwoju schorzeń będących skutkiem odległej ekspozycji na tlenek węgla. Zatrucia CO stanowią przyczynę ponad 50% śmiertelnych zatruć w wielu krajach uprzemysłowionych i objawiają się przede wszystkim zaburzeniami funkcjonalnymi układu krwionośnego. Niekorzystne efekty zatruć CO mogą stanowić głębszy problem zdrowotny, w związku z faktem iż część przypadk&oacute;w nie jest dokumentowana, co może op&oacute;źniać objawy neurologiczne, ktore mogły być związane z odległą w czasie, przewlekłą i zarazem utajoną ekspozycją. W obszarze naszego zainteresowania, obok oceny wielkości narażenia, jest badanie wskaźnik&oacute;w wczesnych skutk&oacute;w biologicznych, kt&oacute;re poprzedzają kliniczne zamiany patologiczne czyli chorobę. Celem projektu jest potwierdzenie, czy toksyczne oddziaływanie tlenku węgla, poza typowymi objawami obserwowanymi przez lekarzy toksykolog&oacute;w oraz wynikami analiz badań diagnostycznych skutkuje r&oacute;wnież uszkodzeniami materiału genetycznego&nbsp;przejawiającymi się pojedynczo- i podw&oacute;jnoniciowymi pęknięciami nici DNA, uszkodzeniami oksydacyjnymi, zwiększeniem liczby mikrojąder oraz obniżeniem szybkości naprawy DNA. Dodatkowym celem projektu jest potwierdzenie hipotezy, iż działanie tlenku węgla na pojedyncze kom&oacute;rki ludzkiego organizmu zwiększa poziom ich stresu oksydacyjnego poprzez generowanie wolnych rodnik&oacute;w. Ponadto zbadany zostanie r&oacute;wnież ewentualny wpływ indywidualnych predyspozycji genetycznych wynikających z polimorfizmu gen&oacute;w warunkujących naprawę uszkodzeń DNA powstałych wskutek działania reaktywnych form tlenu. Realizacja projektu powinna dać odpowiedź na pytanie czy zatrucia tlenkiem węgla, a więc&nbsp;narażenie ludzi na toksyczne oddziaływanie CO może powodować uszkodzenia DNA, a tym samym stanowić czynnik ryzyka zdrowotnego. Powinna też pom&oacute;c w wyłonieniu grupy ryzyka, tj. os&oacute;b, kt&oacute;re z racji uwarunkowań genetycznych mogą być szczeg&oacute;lnie wrażliwe na działanie tlenku węgla.</font> <br /></p>",07/01/31,23,Wczesne skutki biologiczne oraz objawy kliniczne spowodowane toksycznym oddziaływaniem tlenku węgla (CO),"tlenek węgla, karboksyhemoglobina, hipoksja, reperfuzja, stres oksydacyjny, reaktywne formy tlenu, wolne rodniki, oksydacyjne uszkodzenia DNA, mikrojądra, polimorfizm genetyczny",173
306,5072,opisProjektuCelNaukowy,"<p align=""justify""><font size=""3"">Gł&oacute;wnym celem niniejszego projektu jest opracowanie kompleksowej metody leczenia trudno gojących się ran, oparzeń i owrzodzeń przy pomocy przeszczep&oacute;w keratynocyt&oacute;w w postaci zawiesiny kom&oacute;rkowej lub płat&oacute;w nask&oacute;rka. <br />Praca skupi się w pierwszym etapie na optymalizacji hodowli keratynocyt&oacute;w <span style=""font-style: italic;"">in vitro</span> ze szczeg&oacute;lnym uwzględnieniem uzyskiwania dużej liczby kom&oacute;rek w tym kom&oacute;rek niezr&oacute;żnicowanych. W tym celu wykorzystywane będą specyficzne czynniki wzrostu (gł&oacute;wnie EGF-podobne) oraz podłoża powlekane białkami macierzy zewnątrzkom&oacute;rkowej (kolagen, matrigel). Kom&oacute;rki macierzyste (niezr&oacute;żnicowane) warunkują w dużej mierze przyjęcie przeszczepu i odpowiednie gojenie rany. Jest to związane z dużym potencjałem proliferacyjnym tych kom&oacute;rek oraz wysoką adherencyjnością do łoża rany. <br />W pracy zostanie oceniony wpływ warunk&oacute;w hodowli na uzyskiwanie kom&oacute;rek o pożądanych cechach fenotypowych, a następnie ich możliwości terapeutyczne w leczeniu trudno gojących się ran. Kom&oacute;rki te podawane będą pacjentom w r&oacute;żnym wieku, na rany powstałe w wyniku oparzeń lub owrzodzeń. Keratynocyty przeszczepiane zostaną w formie samej zawiesiny kom&oacute;rkowej w żelu fibrynowym lub jednocześnie pokryte opatrunkiem hydrożelowym. Drugim układem, kt&oacute;ry zostanie wykorzystany w pracy będzie hodowla keratynocyt&oacute;w na kolagenie I, a następnie pokrycie nim rany w systemie odwr&oacute;conym (&bdquo;<span style=""font-style: italic;"">upside-down graft</span>&rdquo;) oraz por&oacute;wnanie tej techniki z zastosowaniem samego kolagenu typu I. Trzecim układem, ocenianym w pracy będzie por&oacute;wnanie warunk&oacute;w gojenia rany po przeszczepie konwencjonalnego płata nask&oacute;rka z wyżej wymienionymi metodami, uwzględniając przy tym rodzaj rany, choroby towarzyszące, stan og&oacute;lny pacjenta oraz jego wiek. Ocenie podlegać będzie r&oacute;wnież wpływ ilości przeszczepianych kom&oacute;rek na wybrane parametry gojenia rany. Niniejszy projekt zakłada r&oacute;wnież sortownie kom&oacute;rek macierzystych nask&oacute;rka przy użyciu sortera kom&oacute;rkowego. Kom&oacute;rki te będą następnie hodowane <span style=""font-style: italic;"">in vitro</span> i odpowiednio stymulowane czynnikami wzrostowymi a następnie podawane pacjentom w postaci zawiesiny kom&oacute;rkowej w żelu fibrynowym. <br /><br /></font></p>",07/07/16,27,Leczenie trudno gojących sie ran u ludzi przy pomocy autologicznych keratynocytów uzyskiwanych nowymi metodami hodowli in vitro,"keratynocyty, hodowla naskórka, przeszczepy, opatrunki biologiczne, owrzodzenia, oparzenia",173
307,5073,opisProjektuCelNaukowy,"<div style=""text-align: justify;""><font size=""4""><span style=""font-family: Times New Roman;""> 	Celem projektu jest zrozumienie mechanizm&oacute;w proces&oacute;w odpowiedzialnych za zmiany właściwości cząsteczek znajdujących się w niejednorodnym otoczeniu. Realizacja tego zadania oparta będzie o spektroskopowe pomiary molekuł umieszczonych na granicy faz (np. na powierzchniach metalicznych), w anizotropowych matrycach, jak też w roztworach zawierających specyficznie oddziałujące domieszki (np. donory i/lub akceptory wiązania wodorowego).</span></font><br style=""font-family: Times New Roman;"" /></div>
<font size=""4""><br style=""font-family: Times New Roman;"" /></font>
<div style=""text-align: justify;""><font size=""4""><span style=""font-family: Times New Roman;"">Właściwości promieniste i bezpromieniste wybranych chromofor&oacute;w por&oacute;wnane zostaną&nbsp; z parametrami otrzymanymi uprzednio w warunkach izolacji molekularnej, bądź też w słabo oddziałujących matrycach.&nbsp; Wyznaczone zostaną relacje między fotostabilnością cząsteczek a parametrami otoczenia. Ambitnym zadaniem będzie pr&oacute;ba wpływania na mechanizmy reakcji chemicznych&nbsp; poprzez umieszczenie reagent&oacute;w w odpowiednim środowisku.  </span></font><br style=""font-family: Times New Roman;"" /></div>
<font size=""4""><br style=""font-family: Times New Roman;"" /></font>
<div style=""text-align: justify;""><font size=""4""><span style=""font-family: Times New Roman;"">Wyzwaniem eksperymentalnym będzie opracowanie metodologii pomiarowych, kt&oacute;re umożliwią śledzenie zachowania&nbsp; wybranych obiekt&oacute;w, aż do poziomu pojedynczych cząsteczek. Celem ostatecznym jest tutaj stworzenie warunk&oacute;w do jednoczesnej rejestracji widm, czas&oacute;w życia indywidu&oacute;w przejściowych, polaryzacji&nbsp; emitowanych lub rozpraszanych foton&oacute;w, i wreszcie położenia przestrzennego chromoforu oraz jego orientacji.</span></font><br style=""font-family: Times New Roman;"" /></div>
<font size=""4""><br style=""font-family: Times New Roman;"" /></font>
<div style=""text-align: justify;""><font size=""4""><span style=""font-family: Times New Roman;"">Najważniejszym efektem końcowym projektu będzie&nbsp; poszerzenie wiedzy o molekularnych mechanizmach specyficznych oddziaływań chromofor&oacute;w z otoczeniem. Po drugie, uzyskane zostaną informacje pozwalające na (i) przewidywanie trwałości substancji w&nbsp; określonych warunkach oraz na (ii) wypracowanie metod zwiększania stabilności/fotostabilności, czy też przeciwnie, (iii) podanie sposob&oacute;w zwiększania wydajności fotodegradacji. Po trzecie, zamierzamy wykorzystać rezultaty projektu w planowanych badaniach efekt&oacute;w fototerapeutycznych. </span></font></div>
<p class=""MsoNormal""><br /></p>",07/01/29,23,"Spektroskopia, fotochemia i fotofizyka w środowiskach niejednorodnych",spektroskopia pojedynczych cząsteczek,183
308,5074,opisProjektuCelNaukowy,"<p class=""MsoBodyTextIndent"" style=""MARGIN: 6pt 0cm 0pt; TEXT-ALIGN: justify""><strong><span style=""FONT-SIZE: 10pt; mso-no-proof: no""><font face=""Times New Roman""><font size=""3"">Celem niniejszego projektu jest zbadanie procesu transportu poliamin przez membrany ciekłe oraz opracowanie procedur analitycznych wykorzystujących membrany ciekłe jako narzędzie do oczyszczania i zatężania tych związk&oacute;w z pr&oacute;bek medycznych. <o:p></o:p></font></font></span></strong></p>
<p class=""MsoBodyTextIndent"" style=""MARGIN: 6pt 0cm 0pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 10pt; mso-no-proof: no""><font face=""Times New Roman""><font size=""3"">W kręgu naszych zainteresowań badawczych znajduje się kinetyka i mechanizm transportu poliamin przez membrany ciekłe. Szczeg&oacute;lny wysiłek położony zostanie na ustalenie sposobu oddziaływania cząsteczek poliamin (o&nbsp;r&oacute;żnej długości łańcucha i ilości grup aminowych) z cząsteczkami przenośnika. Uzyskane wyniki badań mogą okazać się bardzo użyteczne przy projektowaniu struktury nowych - jeszcze bardziej efektywnych i&nbsp;selektywnych przenośnik&oacute;w.<o:p></o:p></font></font></span></p>
<p class=""MsoBodyTextIndent"" style=""MARGIN: 6pt 0cm 0pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 10pt""><font face=""Times New Roman"" size=""3"">W dalszej części projektu planujemy wykorzystać wyniki powyżej opisanych badań do opracowania prostych i niedrogich metod przygotowania pr&oacute;bek medycznych do analizy z wykorzystaniem immobilizowanych membran ciekłych. Wykorzystane zostaną r&oacute;żne typy moduł&oacute;w z membranami ciekłymi: w postaci płaskich arkuszy (o&nbsp;r&oacute;żnych rozmiarach) i wł&oacute;kna kapilarnego (pojedyncze i wielokrotne) i&nbsp;wybrany zostanie najbardziej odpowiedni z punktu widzenia wydajności ekstrakcji, powtarzalności oraz&nbsp;możliwości zastosowania w&nbsp;laboratorium klinicznym. Poliaminy oznaczane będą w r&oacute;żnych matrycach biologicznego pochodzenia, a&nbsp;w szczeg&oacute;lności we krwi i w moczu człowieka. Ostatecznie opracowana metodyka zostanie wykorzystana do oznaczenia poliamin w pr&oacute;bkach pobranych od pacjent&oacute;w chorych na raka tarczycy i&nbsp;kontrolnej grupy os&oacute;b zdrowych. W ten spos&oacute;b zweryfikowana zostanie użyteczność poliamin jako marker&oacute;w raka tarczycy.</font></span></p>",07/01/25,23,Wydzielanie i zatężanie poliamin za pomocą membran ciekłych,"Poliaminy, markery nowotworowe, immobilizowane membrany ciekłe (SLM), zatężanie, ekstrakcja",183
309,5075,opisProjektuCelNaukowy,"<span style=""font-weight: bold;"">Problem naukowy i jego istota<br /></span>&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; Cele naukowe projektu&nbsp;&nbsp; &quot;Zastosowanie sieci neuronowych do analizy rynku energii elektrycznej&quot; są&nbsp; następujące:<br />
<ul>
    <li>opracowanie efektywnego algorytmu prognozowania zapotrzebowania na energię elektryczną; </li>
    <li>analiza i pr&oacute;ba prognozowania procesu kształtowania się cen na towarowej giełdzie energii elektrycznej; </li>
    <li>opracowanie metody pomiaru ryzyka modeli prognostycznych i ryzyka portfela kontrakt&oacute;w na&nbsp; rynku energii elektrycznej;</li>
    <li>opracowanie metody wyboru optymalnego portfela kontrakt&oacute;w, minimalizującego ryzyko i maksymalizującego przych&oacute;d.</li>
</ul>
Powyższe cele odpowiadają następującym tezom postawionym i udowadnianym w pracy doktorskiej.<br /><br /><span style=""font-weight: bold;"">Teza 1. </span>Szereg predyktor&oacute;w oraz układ dwustopniowy klasyfikator - zbi&oacute;r predyktor&oacute;w, dobrze nadają się do prognozowania zapotrzebowania na energię elektryczną. Klasyfikator&nbsp; oparty jest na sieci Kohonena zaś predytorami są wielowarstwowe sieci perceptronowe lub sieci o radialnych funkcjach bazowych. Zaproponowane systemy mogą zapewnić uzyskanie lepszych jakościowo prognoz kr&oacute;tkoterminowych zapotrzebowania na energię elektryczną niż stosowane obecnie modele regresji, autoregresji i średnich ruchomych oraz pojedyncze modele oparte o sieci neuronowe i sieci neuronowo-rozmyte.<br /><br /><span style=""font-weight: bold;"">Teza 2. </span>Wielowarstwowa sieć perceptronowa nadaje się do modelowania i prognozowania cen na rynku dnia następnego giełdy energii elektrycznej i daje lepsze rezultaty niż statystyczny, liniowy model autoregresji.<br /><br /><span style=""font-weight: bold;"">Teza 3. </span>Miara statystyczna ryzyka - wartość narażona na ryzyko (VaR - Value at Risk) może być stosowana do pomiaru ryzyka modeli prognostycznych oraz ryzyka portfela kontrakt&oacute;w na rynku energii elektrycznej, może być także użyteczna przy wyborze portfela optymalnego. <br /><br /><span style=""font-weight: bold;"">Teza4.</span> Algorytm generyczny pozwala na znalezienie optymalnego portfela ze zbioru możliwych portfeli kontrakt&oacute;w na rynku energii elektrycznej, minimalizującego ryzyko i maksymalizującego przych&oacute;d.<br /><br /><span style=""font-weight: bold;"">Charakterystyka efektu końcowego<br />&nbsp;&nbsp;&nbsp; </span>&nbsp;&nbsp;&nbsp; Potwierdzenie wiarygodności powyższych tez ma znaczenie poznawcze, jest też bardzo istotne dla praktyki przy podejmowaniu decyzji niosących za sobą poważne skutki ekonomiczne i może przyczynić się do zwiększenia konkurencyjności polskich przedsiębiorstw na europejskim, konkurencyjnym rynku energii elektrycznej. <br />Efekty podjętego tematu będą następujące:<br />
<ul>
    <li>opracowanie w oparciu o sztuczne sieci neuronowe nowego algorytmu kr&oacute;tkoterminowego prognozowania zapotrzebowania na energię elektryczną; </li>
    <li>przestawienie możliwości prognozowania cen na Towarowej Giełdzie Energii Elektrycznej z zastosowaniem wielowarstwowej sieci perceptronowej;<br /></li>
    <li>przestawienie wybranych problem&oacute;w zarządzania portfelem kontrakt&oacute;w na rynku energii elektrycznej: </li>
</ul>
<div style=""margin-left: 40px;"">&nbsp;&nbsp;&nbsp; - opracowanie metody pomiaru ryzyka prognoz użytych do budowy portfela za pomocą miary VaR,<br />&nbsp;&nbsp;&nbsp; - zastosowanie miary VaR&nbsp; do pomiaru ryzyka&nbsp;portfela kontrakt&oacute;w,<br />&nbsp;&nbsp;&nbsp; - dob&oacute;r optymalnego portfela poprzez dwu-kryterialną&nbsp; optymalizację (ryzyko, zysk) za pomocą algorytmu genetycznego.</div>
<ul></ul>
    Końcowym efektem projektu będzie opracowanie i obrona rozprawy doktorskiej Jarosława Protasiewicza p.t.<br />
    <div style=""text-align: center;""><span style=""font-style: italic;"">&quot;Zastosowanie sieci neuronowych do analizy ...",07/01/31,23,Zastosowanie sieci neuronowych do analizy rynku energii elektrycznej w Polsce,"sieci neuronowe, prognozowanie, ryzyko, rynek energii elektrycznej",91
310,5078,opisProjektuCelNaukowy,"<span style=""font-size: 9pt;"" /><font size=""2""><br /></font>",07/01/20,23,Działania partnerskie typu LEADER w Polsce i innych krajach Unii Europejskiej a zrównoważony rozwój zasobów społecznych jednostki,"zrównoważony rozwój, zasoby ludzkie, kapitał społeczny, partnerstwo trójsektorowe, animacja społeczności lokalnej, kompetencje społeczne jednostki, poczucie jakości życia",173
311,5079,opisProjektuCelNaukowy,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 200%""><span style=""mso-ansi-language: PL""><font size=""3""><font face=""Times New Roman"">Celem badań jest:<o:p></o:p></font></font></span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 200%""><span style=""mso-ansi-language: PL""><font size=""3""><font face=""Times New Roman"">(1) opracowanie wydajnej metody regeneracji roślin na drodze somatycznej embriogenezy z r&oacute;żnych eksplantat&oacute;w <em style=""mso-bidi-font-style: normal"">Trifolium nigrescens</em> Viv wraz z charakterystyką kariologiczną i morfologiczną regenerant&oacute;w uzyskanych na r&oacute;żnych pożywkach. <o:p></o:p></font></font></span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 200%""><span style=""mso-ansi-language: PL""><font size=""3""><font face=""Times New Roman"">(2) określenie wpływu&nbsp;regulator&oacute;w wzrostu&nbsp;oraz antyoksydant&oacute;w i pro-oksydant&oacute;w na przebieg i wydajność regeneracji poprzez scharakteryzowanie wpływu tych substancji na strukturę i skład ściany kom&oacute;rkowej oraz na organizację cytoszkieletu w kolejnych etapach somatycznej embriogenezy.<o:p></o:p></font></font></span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 200%""><span style=""mso-ansi-language: PL""><font size=""3""><font face=""Times New Roman"">(3)&nbsp;poszukiwanie strukturalnych marker&oacute;w somatycznej embriogenezy w postaci specyficznych epitop&oacute;w białek arabinogalaktanowych, pektyn, ekstensyn, kalozy&nbsp;oraz tzw. <em style=""mso-bidi-font-style: normal"">extracellular matrix surface network</em> (ECMSN; &Scaron;amaj i in. 2005)<o:p></o:p></font></font></span></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; LINE-HEIGHT: 200%""><span style=""mso-ansi-language: PL""><font size=""3""><font face=""Times New Roman"">(4) poszukiwanie i identyfikacja cząsteczek stanowiących połączenie strukturalne między ścianą kom&oacute;rkową, a elementami cytoszkieletu kom&oacute;rki.<o:p></o:p></font></font></span></p>",07/01/29,23,Wpływ regulatorów wzrostu oraz antyoksydantów i pro-oksydantów na strukturę ściany komórkowej oraz organizację cytoszkieletu w somatycznej embriogenezie Trifolium nigrescens Viv.,"cytoszkielet, embriogeneza somatyczna, immunolabeling, kultury in vitro roślin, nadtlenek wodoru, różnicowanie roślin, ściana komórkowa, Trifolium",173
312,5080,opisProjektuCelNaukowy,"Celem projektu jest opracowanie precyzyjnego termoanemometru, działającego w oparciu o zmodyfikowaną metodę fal cieplnych do pomiaru składowych wektora prędkości w przepływach nieizotermicznych oraz ze zmiennym składem gazu. Istotne zalety proponowanej metody to duża dokładność przewyższająca klasyczne termoanemometry stałotemperaturowe, oraz brak konieczności wzorcowania przyrządu. Proponowana metoda zgodnie z rozeznaniem autora nie była stosowania w Polsce i zagranicą. Zadaniem autora może ona znaleźć zastosowanie w badaniach laboratoryjnych jak r&oacute;wnież w praktyce przemysłowej.",07/01/31,23,Anemometr z falą cieplną w pomiarach przepływów o zmiennym składzie i temperaturze gazu.,"pomiar prędkości przepływu gazu, termoanemometr, fale cieplne",-1
313,5083,opisProjektuCelNaukowy,"<div style=""text-align: justify;""> Celem naukowym projektu jest gruntowne zbadanie pierścieni Witta pierścieni funkcji wielomianowych i regularnych na krzywych rzeczywistych (nad ustalonym ciałem rzeczywiście domkniętym) oraz ich zachowania względem izomorfizmu pierścieni Witta ich ciał ułamków. W szczególności projekt przewiduje zbadanie trzech zagadnień: </div>
<div style=""text-align: justify;""> 1) Czy i ewentualnie przy jakich założeniach na krzywą, grupa Witta <span style=""font-style: italic;"">WP</span> (tj. grupa addytywna pierścienia Witta) pierścienia <span style=""font-style: italic;"">P</span> funkcji wielomianowych na krzywej rzeczywistej jest składnikiem prostym grupy Witta <span style=""font-style: italic;"">WK</span> ciała funkcji wymiernych na tej krzywej. W przypadku, gdy afiniczna krzywa jest semi-algebraicznie zwarta (tj. wszystkie punkty w nieskończoności mają stopień dwa), każda funkcja wielomianowa jest regularna we wszystkich punktach rzeczywistych krzywej, zatem powyższe pytanie (na mocy [Koprowski, 2006b]) jest równoważne pytaniu o to kiedy <span style=""font-style: italic;"">WP</span> jest składnikiem prostym <span style=""font-style: italic;"">WR</span>, gdzie <span style=""font-style: italic;"">R</span> oznacza pierścień funkcji regularnych na krzywej rzeczywistej. </div>
<div style=""text-align: justify;""> 2) Przy jakich założeniach na krzywe, izomorfizm pierścieni Witta ciał funkcji wymiernych na dwóch krzywych algebraicznych przeprowadza na siebie pierścienie Witta pierścieni funkcji regularnych (wielomianowych). Wyniki uzyskane dotąd w pracach [Koprowski, 2002a, 2006a] sugerują następującą hipotezę:<br /> </div>
<div style=""text-align: center; margin-left: 80px;""><span style=""font-style: italic;"">Jeżeli dwie krzywe rzeczywiste mają równe liczby składowych semialgebraicznie spójnych, to wówczas istnieje izomorfizm  pierścieni Witta ich ciał funkcji wymiernych, który zachowuje pierścienie Witta pierścieni funkcji regularnych. </span><br /></div>
<div style=""text-align: justify;""> Z uwagi na dowiedzioną w [Koprowski, 2006b] rozszczepialność ciągu Knebuscha-Milnora dla pierścieni funkcji regularnych, uzasadnionym wydaje się zbadanie, kiedy dla dwóch krzywych odpowiednie ciągi dokładne też są izomorficzne. Co więcej, w przypadku uzyskania pozytywnych wyników dla opisanego powyżej zagadnienia nr 1, te same pytania są zasadne również w odniesieniu do pierścieni Witta pierścieni funkcji wielomianowych. </div>
<div style=""text-align: justify;""> 3) Jak zachowuje się pierścień Witta pierścienia funkcji regularnych (wielomianowych) przy desingularyzacji krzywej osobliwej. Jeżeli <span style=""font-style: italic;"">R’</span> jest pierścieniem funkcji regularnych na osobliwej krzywej rzeczywistej, to jego całkowite domknięcie <span style=""font-style: italic;"">R</span> jest pierścieniem funkcji regularnych na gładkim modelu tej krzywej. W szczególności <span style=""font-style: italic;"">R</span> jest pierścieniem Dedekinda. Projekt przewiduje zbadanie naturalnego homomorfizmu <span style=""font-style: italic;"">WR’→WR</span> pierścieni Witta tych pierścieni.</div>",07/01/29,23,Pierścienie Witta pierścieni geometrycznych,"równoważność ciał względem symboli kwaternionowych, równoważność Witta, homomorfizmy naturalne pierścieni Witta, ciąg Knebuscha-Milnora, pierścień Witta pierścienia przemiennego, przestrzenie metaboliczne, nieosobliwe przestrzenie dwuliniowe, moduły projektywne, pierścień funkcji regularnych na krzywej, pierścień funkcji wielomianowych na krzywej, pierścienie Dedekinda, rzeczywista krzywa algebraiczna",173
314,5092,opisProjektuCelNaukowy,"<span style=""font-size: 12pt; font-family: &quot;Times New Roman&quot;;"">Przedmiotem projektu badawczego jest zgłębienie, omówienie i analiza najważniejszych idei, poglądów, doktryn i przekonań wypracowanych przez najwybitniejszych przedstawicieli polskiej myśli politycznej i polityczno-prawnej na przestrzeni dziejów (od Średniowiecza po 1989 rok).</span><span style=""font-size: 12pt; font-family: &quot;Times New Roman&quot;;"">Polska myśl polityczna i polityczno-prawna w toku swojego rozwoju podejmowała w zasadzie wszystkie wątki stanowiące przedmiot namysłu filozofii społecznej. Do najbardziej istotnych należy tutaj zaliczyć kwestie: genezy, istoty i definicji państwa; podziału ustrojów państwowych oraz oceny ich absolutnych i względnych wad i zalet; relacji pomiędzy władzą świecką a władzą duchowną czy też między państwem a Kościołem; teorii podziału władz; ewaluacji i recepcji zagranicznych koncepcji i nurtów politycznych; genezy, systematyki oraz istoty prawa; indywidualizmu i kolektywizmu; pojmowania narodu i tożsamości narodowej oraz jej relacji do tożsamości jednostkowej; własności prywatnej, wolności i równości; zadań państwa na płaszczyźnie społeczno-gospodarczej; zjednoczenia kontynentu europejskiego; egalitaryzmu i elitaryzmu; relacji między wolnością a hierarchią społeczną oraz porządkiem. Innymi słowy, polska myśl w tym zakresie może pochwalić się (a także i niekiedy wstydzić się..) własnymi i częstokroć bardzo oryginalnymi doktrynami konserwatywnymi, liberalnymi, socjalistycznymi, nacjonalistycznymi, autorytarnymi, agrarystycznymi, demokratycznymi czy katolickimi. Projekt badawczy obejmuje omówienie i analizę poglądów między innymi takich myślicieli i polityków, jak (w układzie chronologicznym): Jan z Czarnkowa, Marcin Polak, Stanisław ze Skarbimierza, Paweł Włodkowic, Jakub z Paradyża, Jan Ostroróg, Andrzej Frycz Modrzewski, Wawrzyniec Goślicki, Jan Zamoyski, Jakub Górski, Stanisław Orzechowski, Łukasz Górnicki, Piotr Powęski (Skarga), Andrzej Wolan, Sebastain Petrycy, Szymon Starowolski, Krzysztof Warszewicki, Józef Wereszczyński, Walenty Kuczborski, Jan Sierakowski, Marcin Kromer, Jakub Przyłuski, Aron Aleksander Olizarowski, Stanisław Papczyński, Andrzej Fredro, Stanisław Lubomirski, Stanisław Leszczyński, Stanisław Konarski, Ignacy Krasicki, Hugo Kołłątaj, Franciszek Jezierski, Stanisław Staszic, Kajetan Skrzetuski, Wincenty Skrzetuski i Józef Wybicki. Poglądy wzmiankowanych myślicieli niejednokrotnie wyprzedzały lub chronologicznie współbrzmiały z tezami stawianymi przez autorów europejskich. Dziewiętnaste stulecie wyznacza natomiast (podobnie, jak w Europie) wykształcenie się nowoczesnych nurtów politycznych, które (acz w zmodyfikowanej postaci) kształtują po dziś dzień doktrynalne oblicze cywilizacji atlantyckiej. W tym aspekcie projekt badawczy obejmował będzie enuncjacje twórców konserwatywnych (m.in. hrabiego Henryka Rzewuskiego, księcia Adama Czartoryskiego, hrabiego Aleksandra Wielopoloskiego, Juliana Klaczki, Antoniego Zygmunta Helcla, Józefa Szujskiego, Pawła Popiela, hrabiego Stanisława Tarnowskiego, Stanisław Koźmiana, Michała Bobrzyńskiego, Stanisława Estreichera, Adolfa Bocheńskiego, Władysława Gizberta-Studnickiego, Stanisława Cata-Mackiewicza, Władysława Leopolda Jaworskiego, Ignacego Czumy), liberalnych (m.in. Wincentego Niemojowskiego, Józefa Supińskiego, Bolesława Prusa, Aleksandra Świętochowskiego, Stanisława Szczepanowskiego Adama Heydla, Adama Krzyżanowskiego, Ferdynanda Zweiga), katolickich (Jana Koźmiana, Hieronima Kajsiewicza, Edwarda Jaroszyńskiego, Leopolda Caro, Wojciecha Korfantego, Augusta Hlonda, Jana Piwowarczyka, Stefana Wyszyńskiego), nacjonalistycznych (Zygmunta Fortunata Miłkowskiego, Jana Ludwika Popławskiego, Romana Dmowskiego, Zygmunta Balickiego, Romana Rybarskiego, Adama Doboszyńskiego, Bolesława Piaseckiego, Wojciecha Wasiutyńskiego, Jędrzeja Giertycha, Jana Stachniuka), agrarystycznych (Bolesława Wysłoucha, Wincentego Witosa, Stanisława Thugutta), sanacyjnych (Józefa...",07/01/09,23,Polska myśl polityczna i prawna,"polska myśl polityczna, liberalizm, konserwatyzm, socjalizm, narodowa demokracja, komunizm, opozycja antykomunistyczna, emigracja, katolicyzm, sanacja",173
