,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
10,104110,opisProjektuLiteratura,"PETRYK H.: THEORETICAL AND APPLIED MECHANICS 1996, ELSEVIER, AMSTERDAM 1997, S. 20<BR>ZIÓŁKOWSKI A., RANIECKI B.: J. DE PHYSIQUE IV, 6, 1996, S. 9<BR>PETRYK H., ZIÓŁKOWSKI A.: PROC. IUTAM SYMP. BOCHUM 1997, KLUWER, S. 2 X 12",,79,Mikromechanika i stateczność niejednorodnych materiałów plastycznych i pseudo-sprężystych,,183
11,104111,opisProjektuLiteratura,"MOCHNACKI B. I INNI: MIĘDZYUCZELNIANE SEMINARIUM ZASTOSOWAŃ METODY ELEMENTÓW BRZEGOWYCH, IMI, CZĘSTOCHOWA, 1996, 78",,79,Zastosowanie i rozwinięcie metody brzegowych równań całkowych do numerycznej symulacji nieliniowych zadań dyfuzji ciepła i masy,,183
12,104133,opisProjektuLiteratura,"DĄBROWSKI A., OLEJNICZAK M.: ANALYSIS OF HARDWARE COMPLEXITY OF FLOATING-POINT SIGNAL PROCESSOR ARITHOMETERS, XVIITH NATIONAL CONF. CIRCUIT THEORY AND ELECTRONIC NETWORKS, POLANICA ZDRÓJ 1994<BR>DĄBROWSKI A.: MODIFIED GOERTZEL ALGORITHM FOR DETECTION OF DTMF SIGNALS, INTERNATIONAL CONF. SIGNALS AND SYSTEMS, ALGIERS, ALGERIA, SEP. 24-26 1994<BR>DĄBROWSKI A., OLEJNICZAK M.: FLOATING-POINT QUASI-MAXIMUM ACCURACY ARITHETICS FOR DIGITAL SIGNAL PROCESSING, IEEE INTERNATIONAL CONF. CIRCUITS AND SYSTEMS, LONDON, ENGLAND 30.05-2.06.1994<BR>DĄBROWSKI A.: MODYFIKACJE ALGORYTMU GOERTZELA DO ODBIORU SYGNAŁÓW DTMF, KRAJOWE SYMPOZJUM TELEKOMUNIKACJI, KST'94, BYDGOSZCZ 7-9 WRZEŚNIA 1994<BR>DĄBROWSKI A.: SIGNAL PROCESSING REALIZATIONS OF BRANCHING WAVE DIGITAL FILTERS WITH RECOVERY OF EFFECTIVE PSEUDOPOWER, THE 5TH INT. CONF. SIGNAL PROCESSING APPLICATIONS AND TECHNOLOGY, DALLS, USA 1994",,79,Rozwój metod separacji i filtracji sygnałów cyfrowych za pomocą procesorów sygnałowych.,,183
13,104165,opisProjektuLiteratura,"BIEŃ J., LASKA J., WOZOWICZ A.: WYKORZYSTANIE TECHNOLOGII OFS DO UTYLIZACJI OSADU SUROWEGO. GOSPODARKA MIEJSKA 1994, S. 4",,79,Badania nad możliwością termicznej utylizacji osadów ściekowych w technologii OFS,,183
14,104299,opisProjektuLiteratura,"JANIAK G., LASKOWSKI J.: METODYKA OKREŚLANIA CECH WYTRZYMAŁOŚCIOWYCH ZIARNA DLA POTRZEB PROCESÓW PRZETWÓRCZYCH, BIUL. NAUK. PRZEM. PASZ. 1, 1996<BR>LASKOWSKI J., SKONECKI S., GOWIN J.: UKŁAD POMIAROWY DO MASZYN WYTRZYMAŁOŚCIOWYCH TYPU ZD Z KOMPUTEROWĄ REJESTRACJĄ I ANALIZĄ PARAMETRÓW PROCESÓW ŚCISKANIA, ZESZ. PROBL. POST. NAUK ROLN. 424, 1995<BR>SKONECKI S., ŁYSIAK G.: BADANIA CECH WYTRZYMAŁOŚCIOWYCH ZIARN JĘCZMIENIA, ZESZ. PROB. POST. NAUK ROLN. 443, 1996<BR>LASKOWSKI J., ŁYSIAK G.: STANOWISKO DO BADAŃ PROCESU ROZDRABNIANIA SUROWCÓW BIOLOGICZNYCH, POST. TECH. PRZET. SPOŻ. 1, 1997<BR>ŁUKASZUK J., LASKOWSKI J.: STANOWISKO DO BADAŃ ZIARNA W WARUNKACH OBCIĄŻEŃ DYNAMICZNYCH. ZESZ. PROB. NAUK ROLN. 424, 1995",,79,Badania nad określeniem podatności do rozdrabniania i zagęszczania surowców paszowych,,183
15,104491,opisProjektuLiteratura,"TOMKÓW J., PAJOR M.: PREDICTION OF MACHINE TOD DYNAMIC STABILITY LIMIT IN FACE MILLING. PROC. NINTH WORLD CONGR. ON THE TMM, POLIT. MILANO, 1995, S. 996-1000<BR>TOMKÓW J., MARCHELEK K., POWAŁKA B.: SENSITIVITY ANALYSIS IN PREDICTION OF MACHINE TOD DYNAMIC STABILITY. PROC. NINTH WORLD CONGR. ON THE TMM, POL. MILANO, 1995, S. 2968-2972",,79,Rozwój metod prognozowania wibrostabilności wielowymiarowego układu oupn w procesie projektowo-konstrukcyjnym,,183
16,104492,opisProjektuLiteratura,"RATAJCZYK E.: WSPÓŁRZĘDNOŚCIOWA TECHNIKA POMIAROWA. MASZYNY I ROBOTY POMIAROWE. MONOGRAFIA. OFICYNA WYDAWNICZA POLITECHNIKI WARSZAWSKIEJ, 1994<BR>DOBOSZ M., RATAJCZYK E.: INTERFERENCE PROBE HEAD FOR COORDINATE MEASURING MACHINES. MEASUREMENT 14, 1994 ELSEVIER SCIENCE B. V. AMSTERDAM<BR>RATAJCZYK E.: SONDY STYKOWE STOSOWANE W MASZYNACH I ROBOTACH POMIAROWYCH. MECHANIK 8-9, 1994, S. 297-301 RATAJCZYK E.: OPTOELEKTRONICZNE SONDY BEZSTYKOWE STOSOWANE WE WSPÓŁRZĘDNOŚCIOWYCH MASZYNACH POMIAROWYCH. MECHANIK 10, 1994, S. 355-358<BR>RATAJCZYK E.: KONFIGURACJA SOND POMIAROWYCH W UKŁADZIE WSPÓŁRZĘDNOŚCIOWEJ MASZYNY POMIAROWEJ. MECHANIK 1, 1995, S. 19-22",,79,Opracowanie metod badania dokładności współrzędnościowych maszyn pomiarowych,,183
17,104493,opisProjektuLiteratura,"JANKOWIAK M., KAWALEC M., KRÓL G., TWARDOWSKI P.: MIKRONIERÓWNOŚCI POWIERZCHNI OBROBIONEJ RÓŻNYCH STOPÓW ALUMINIUM PO TOCZENIU DOKŁADNYM, ARCHIWUM TECHNOLOGII MASZYN I AUTOMATYZACJI PAN O/POZNAŃ, POZNAŃ, 1995, S.37-43<BR>JANKOWIAK M., KAWALEC M., KRÓL G.: SKRAWNOŚĆ OSTRZY NARZĘDZI PODCZAS TOCZENIA STOPÓW ALUMINIUM WZMACNIANYCH CZĄSTKAMI AL2O3 ORAZ SIC, MATERIAŁY V KONFERENCJI &QUOT;WYTWARZANIE ELEMENTÓW MASZYN ZE STOPÓW METALI O SPECJALNYCH WŁAŚCIWOŚCIACH&QUOT;, ZESZYTY NAUKOWE POLITECHNIKI RZESZOWSKIEJ NR 133, MECHANIKA Z. 44, RZESZÓW 1995, S.31-38<BR>JANKOWIAK M., KRÓL G.: MACHINABILITY OF ALUMINIUM COMPOSITES REINFORCED AITH AL2O3 OR SIC PARTICLES WHEN FINISH TURNING, TEZISY DOKLADOV MEZDUNARODNOGO NAUCNO-TECHNICESKOGO SEMINARA &QUOT;INTERPARTNER'95&QUOT; - VYSOKIJE TECHNOLOGII V MASINOSTROENII: MODELIROVANIE, OPTIMIZACJA, DIAGNOSTIKA, CHGPU. CHAR'KOV 1995, S. 145-147<BR>JANKOWIAK M., KRÓL G.: MACHINABILITY OF ALUMINIUM ALLOYS REINFORCED WITH AL2O3 OR SIC PARTICLES, CONFERENCE PROCEEDING, INTERNATIONAL CONFERENCE TECHNOLOGY'95, SLOVAK TECHNICAL UNIVERSITY, FACULTY OF MECHANICAL ENGINEERING, DEPARTMENT OF MATERIALS AND TECHNOLOGIES, BRATISLAVA 1995, S. 473-476<BR>JANKOWIAK M., KRÓL G.: DWU I TRÓJWYMIAROWA OCENA CHROPOWATOŚCI POWIERZCHNI OBROBIONEJ PO TOCZENIU KOMPOZYTU ALUMINIOWEGO, MATERIAŁY III MIĘDZYNAROWEJ KONFERENCJI NT &QUOT;WPŁYW TECHNOLOGII NA STAN WARSTWY WIERZCHNIEJ - WW'96&QUOT;, STUDIA I MATERIAŁY VOL. 14, NR 1-2, WYD. IBEN, GORZÓW WLKP. - LUBNIEWICE 1996, S. 79-82",,79,"Mikro- i makronierówności powierzchni stopów aluminium, zwłaszcza kompozytów po dokładnej obróbce skrawaniem ostrzami diamentowymi",,183
18,104495,opisProjektuLiteratura,"KOCH T.: PROGRAMOWANIE REDUNDANTNYCH ROBOTÓW PRZEMYSŁOWYCH, OFICYNA WYDAWNICZA POLITECHNIKI WROCŁAWSKIEJ, WROCŁAW 1996, S. 140",,79,Opracowanie metod programowania robotów o kinematykach redundantnych,,183
19,104496,opisProjektuLiteratura,"CHLEBUS E., DYBAŁA B., BORATYŃSKI T.: SYSTEM CAD DO KONSTRUOWANIA PRZESUWANYCH ZESPOŁÓW OBRABIAREK, PRACE NAUKOWE ITMIA PWR, SERIA: KONFERENCJE, WROCŁAW 1994<BR>CHLEBUS E., DYBAŁA B., BORATYŃSKI T.: CAD SYSTEM FOR DESIGNING GUIDING UNITS OF MACHINE TOOLS, W: INTERNATIONAL CONFERENCE ON CIM, POLITECHNIKA ŚLĄSKA, ZAKOPANE 1994<BR>KOCH J., HEISEL U., BACH P., CHLEBUS B.: CAD AND FEM APPLICATION IN SILDE WAYS UNITS DESIGN, W: WT-PRODUCTION AND MANAGEMENT 86, SPRINGER VERLAG, 1996",,79,Opracowanie metod i programów do projektowania przesuwnych zespołów konstrukcyjnych maszyn wytwórczych przy pomocy systemów CAD,,183
20,104499,opisProjektuLiteratura,"PIGIEL M.: OPRACOWANIE MIKROFALOWEGO POMIARU WILGOTNOŚCI MATERIALÓW SYPKICH. I KONFERENCJA GRANTY-AUTOMATYKA 95, ZASTOSOWANIE AUTOMATYKI, WARSZAWA 1995, S. 37-41<BR>PIGIEL M.: OKREŚLANIE WILGOTNOŚCI MAS FORMIERSKICH PRZY ZASTOSOWANIU NAGRZEWANIA MIKROFALOWEGO, KRZEPNIĘCIE METALI I STOPÓW, PAN, KATOWICE - BIELSKO BIAŁA - CZĘSTOCHOWA - OPOLE 1996, S. 239-246",,79,Opracowanie mikrofalowego pomiaru wilgotności materiałów sypkich,,183
21,104531,opisProjektuLiteratura,"STANIEWICZ-BRUDNIK B., MAJEWSKA-ALBIN K.: BADANIA NAD SZKŁAMI UKŁADU ZNO-B2O3- SIO2-PBO STANOWIĄCYMI SKŁADNIK SPOIW CERAMICZNYCH PRZEZNACZONYCH DO NARZĘDZI Z CBN, W: MATERIAŁY XVII NAUK. SZKOŁY OBRÓBKI ŚCIERNEJ, KRAKÓW-MYŚLENICE, 1994, POLITECHNIKA KRAKOWSKA, KRAKÓW 1994, S. 265-270<BR>STANIEWICZ-BRUDNIK B., MAJEWSKA-ALBIN K.: SZKŁA I DEWITRYFIKATY CYNKOBOROLITOWE JAKO NOWA GENERACJA SPOIW CERAMICZNYCH, W: MATERIAŁY Z POSIEDZENIA SEKCJI PODSTAW TECHNOLOGII KOMITETU BUDOWY MASZYN PAN, KRAKÓW 1995, IOS, KRAKÓW 1995, S. 67-76<BR>STANIEWICZ-BRUDNIK B., MAJEWSKA-ALBIN K.: NIEKTÓRE ASPEKTY ZWILŻALNOŚCI ZIAREN CBN PRZEZ SZKŁA SPECJALNE, PRZEZNACZONE DO NARZĘDZI Z MST, W: MATERIAŁY XVIII NAUK. SZKOŁY OBRÓBKI ŚCIERNEJ, WROCŁAW, 1995, POLITECHNIKA WROCŁAWSKA, WROCŁAW 1995, S. 325-330<BR>STANIEWICZ-BRUDNIK B., MAJEWSKA-ALBIN L., PROCYK B., STOCH L.: THE GLASSES OF PBO-ZNO-B2O3-SIO2 SYSTEM WITH ADDITION OF MICROPOROUS GLASSES AS THE COMPOSNENTS OF BINDERS FOR CBN TOOLS, PROCEEDINGS OF XVII INTERNATIONAL CONGRES ON GLASS, BEIJING, 1995, VOL. 5, S. 441-447",,79,Badania nad otrzymaniem niskotopliwych spoiw ceramicznych układu PbO-ZnO-B2O3-SiO2-Li2O,,183
22,104533,opisProjektuLiteratura,"GRUSZCZYK A.: WPŁYW TLENU NA ABSORPCJĘ AZOTU PRZEZ TOPIONE ŁUKOWO SPOIWA STALOWE. MATERIAŁY KONFERENCYJNE 4TH INTERNATIONAL SCIENTIFIC CONFERENCE, ACHIEVEMENTS IN MECHANICAL AND MATERIALS ENGINERRING. GLIWICE-WISŁA, 1995, 4 STRONY",,79,Badanie absorpcji azotu łukowych procesów spawania,,183
23,104535,opisProjektuLiteratura,"GÓRSKI L.:PHASE TRANSITIONS IN CERAMIC OXIDES AS THE RESULT OF PROSESSES WITH SHORT TIME HIGH TEMPERATURE ACTION, W: CERAMIC PROCESSING SCIENCE AND TECHNOLOGY, AMERICAN CERAMIC SOCIETY, OHIO, 1995, S. 5<BR>GÓRSKI L., WOLSKI T.: THERMAL SHOCK RESISTANCE STUDIES FOR SELECTED MATERIALS AND COATINGS BASED ON AL2O3. ACTA PHYS.POLONICA<BR>GÓRSKI L.: BADANIA ODPORNOŚCI NA WSTRZĄSY CIEPLNE DLA POWŁOK OCHRONNYCH Z WYBRANYCH MATERIAŁÓW NA BAZIE AL2O3. PROBLEMY EKSPLOATACJI",,79,Badanie odporności na wstrząsy cieplne dla powłok ochronnych z wybranych materiałów na bazie Al2O3,,183
24,104536,opisProjektuLiteratura,"DRYGALSKA E., NADACHOWSKI F., OSINIAK A., LAZNA D., SZCZERBA J.: NOWE MATERIAŁY OGNIOTRWAŁE CYRKONOWO-WAPIENNE, MATERIAŁY SESJI NAUKOWEJ, 15-17.06.94<BR>DRYGALSKA E., NADACHOWSKI F., OSINIAK A., LAZNA D.: MATERIAŁY OGNIOTRWAŁE 4, 1995, S.127-131<BR>KLOSKA A., MIĄCZYŃSKA H., STRAMA J., SEIFERT H.: BASISCHE FEUERBETONE MIT ERHÖHTER KORROSIONS BESTÄNDIGKEIT FÜR DIE STAHLHERSTELLUNG; KONFERENCJA W AACHEN 1996",,79,"Kompozyty ogniotrwałe oparte na związkach Zr, Ca, i Si",,183
25,104541,opisProjektuLiteratura,"GAWIOR W., WOCH M., KOLANO R., WÓJCIK N.: THE STRUCTURE AND MAGNETIC PROPERTIES OF FE82.5-XCU1NB3SI13.5BX ALLOYS, J. M. M. M, 157/158, 1996, S. 207-208",,79,Opracowanie technologii wytwarzania rdzeni toroidalnych o indukowanej anizotropii magnetycznej z nanokrystalicznych taśm na bazie żelaza dla potrzeb elektroniki,,183
26,104546,opisProjektuLiteratura,"MOLINARI A., KAZIOR J., STRAFFELINI G.: INVESTIGATION OF LIQUID PHASE SINTERING BY IMAGE ANALYSIS, MATERIAL CHARACTERIZATION, VOL. 34, NR 4, ELSEVIER, 1995, S. 271-276<BR>PIECZONKA T., KAZIOR J., TIZIANI A., MOLINARI A.: HEATING RATE EFFECT ON SINTERING IN THE AISI 316L - B SYSTEM, PROC. 4TH EUROPEAN CONFERENCE EUROMAT 1995, AIM & FEMS, PADUA & VENICE 1995, VOL. GH, S. 139-143<BR>PIECZONKA T., KAZIOR J., TIZIANI A., MOLINARI A.: DILATOMETRIC STUDY OF SOLID STATE SINTERING OF AUSTENITIC STAINLESS STEEL, JOURNAL OF MATERIALS PROCESSING TECHNOLOGY, ELSEVIER<BR>MOLINARI A., PIECZONKA T., TIZIANI A., KAZIOR J.: DIMENSIONAL VARIATION AND MICROSTRUCTURE OF SINTERED AISI 316L STAINLESS STEEL WITH DIFFERENT BORON ADDITIONS, PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON POWDER METALLURGY 1996, CLUJ-NAPOCA, G. ARGHIR, S. 307-312 <BR>BANAŚ J., KAZIOR J., STYPUŁA B.: INFLUENCE OF VARIABLES PROCESS PARAMETERS ON THE CORROSION RESISTANCE OF SINTERED AISI 316L STAINLESS STEEL, 3RD INTERNATIONAL SYMPOZJUM &QUOT;CORROSION RESISTANCE ALLOYS&QUOT;, AGH, KRAKÓW 1996, S. 44-52",,79,Aktywowane spiekanie austenitycznych stali nierdzewnych,,183
27,104547,opisProjektuLiteratura,"DABIŃSKI, J., SMOLIK, H.: WIELOWARSTWOWE UKŁADY CERAMICZNE DO MIKROFILTRACJI. MATERIAŁY OGNIOTRWAŁE, GLIWICE, 1995",,79,Wielowarstwowe membranowe układy ceramiczne do ultrafiltracji - praca doktorska,,183
28,104550,opisProjektuLiteratura,"GŁUSZEK J., ZABRZESKI J., MASALSKI J.: ELEKTROCHEMICZNE WŁASNOŚCI POWŁOK CERAMICZNYCH NA BAZIE AL2O3 OTRZYMANYCH Z FAZY CIEKŁEJ. PROBLEMY EKSPLOATACJI 4, 1996, S. 8",,79,Elektrochemiczne własności powłok ceramicznych na bazie Al2O3 otrzymywanych z fazy ciekłej,,183
29,104551,opisProjektuLiteratura,"STANKIEWICZ W., MZYK Z., ROTER B.: ENVIRONMENTAL THIN-LAYER REFERENCE MATERIALS OF URBAN PARTICULATE MATTER ON FILTER MEDIA. MIKROCHIMICA ACTA 2, 1996",,79,Badania nad otrzymywaniem wzorców materiałowych pyłów środowiskowych w postaci naturalnej do kontroli składu chemicznego i w postaci cienkich warstw jako wzorców gęstości powierzchniowej pierwiastków - składników pyłów,,183
30,104553,opisProjektuLiteratura,"KUZIAK R., GŁOWACKI M., PIETRZYK M.: I MAT. PROC. TECHN. 60, 1996, S. 589-596",,79,"Matematyczne modelowanie przemian strukturalnych podczas nagrzewania, przeróbki cieplno-plastycznej i chłodzenia stali eutektoidalnych - weryfikacja ekperymentalna",,183
