,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
242,107017,opisProjektuEfekt,"W TEORII ROZDRABNIANIA ISTOTĘ PROBLEMU STANOWI OKREŚLENIE ZWIĄZKU POMIĘDZY ZUŻYCIEM ENERGII A EFEKTEM ROZDRABNIANIA. BADANIA TEGO ZWIĄZKU PRZEPROWADZONO NA STANOWISKU LABORATORYJNEGO MŁYNA STRUMIENIOWEGO O DWÓCH PRZECIWSOBNYCH STRUMIENICACH. JEDNOKROTNE ROZDRABNIANIE UMOŻLIWIŁO WYZNACZENIE JEDNOSTKOWEJ ENERGOCHŁONNOŚCI ROZDRABNIANIA ORAZ ENERGII PROGOWEJ. NA PODSTAWIE WYNIKÓW EKSPERYMENTALNYCH WYZNACZONO PRZYROST POWIERZCHNI W PROCESIE ORAZ JEGO SPRAWNOŚĆ TERMODYNAMICZNĄ. WARTOŚCI TYCH STAŁYCH OKREŚLONO DLA DWÓCH RODZAJÓW MONODYSPERSYJNYCH PRÓBEK: PIASKU KWARCOWEGO I SZKŁA SODOWEGO O SFERYCZNYM KSZTAŁCIE ZIAREN. PRZEPROWADZONE BADANIA PROCESU KLASYFIKACJI GRAWITACYJNEJ UMOŻLIWIŁY STWIERDZENIE, ŻE ZE WZROSTEM KONCENTRACJI MATERIAŁU PODAWANEGO DO KLASYFIKATORA MALEJE ROZMIAR ZIARNA GRANICZNEGO. DLA MAŁYCH KONCENTRACJI ROZMIAR ZIARNA GRANICZNEGO NIE ZALEŻY OD SKŁADU ZIARNOWEGO PODAWANEGO MATERIAŁU. MA TO BARDZO WAŻNE ZNACZENIE W PRZYPADKU WYKORZYSTANIA KLASYFIKATORA W INSTALACJI ROZDRABNIANIA Z RECYRKULACJĄ.",,81,Modelowanie przepływów dwufazowych gaz - ciało stałe,,183
243,107050,opisProjektuEfekt,"W PRACY PRZEDSTAWIONO METODOLOGIĘ WIELOKRYTERIALNEJ OPTYMALIZACJI PROJEKTOWANIA PROCESÓW PRODUKCYJNYCH ELEMENTÓW MASZYN. OPRACOWANA METODOLOGIA UMOŻLIWIA OCENĘ PRZEBIEGU PRAC PROJEKTOWYCH ORAZ OCENĘ PROJEKTOWANYCH WARIANTÓW ROZWIĄZAŃ PROCESÓW PRODUKCYJNYCH WYROBÓW. OPRACOWANO MODEL OCENY UŻYTECZNOŚCI PROJEKTOWANIA NA PRZYKLADZIE ELEMENTÓW PRZEKŁADNI ZĘBATYCH OGÓLNEGO PRZEZNACZENIA Z UWAGI NA UŻYTECZNOŚĆ PROCESU KONSTRUOWANIA, PROJEKTOWANIA PROCESÓW WYTWARZANIA, ORGANIZACJI PRODUKCJI I EKSPLOATACJI PRZEKŁADNI ZĘBATYCH. MODEL OPARTO NA PROCEDURACH PRZESZUKIWANIA ZBIORÓW MOŻLIWYCH ROZWIĄZAŃ KONSTRUKCYJNYCH, MOŻLIWYCH WARUNKÓW WYTWARZANIA I PRZEBIEGU PRODUKCJI ELEMENTÓW PRZEKŁADNI ZĘBATYCH. OCENA UŻYTECZNOŚCI MOŻE BYĆ DOKONYWANA W TRAKCIE REALIZACJI PROCESU PROJEKTOWANIA. PRZYTOCZONO PRZYKŁAD Z PRAKTYKI PRODUKCYJNEJ -- DOKONANO OCENY UŻYTECZNOŚCI PROJEKTOWANIA MOTOREDUKTORA. ZASTOSOWANA METODOLOGIA PROJEKTOWANIA UMOŻLIWIA PRODUKCJĘ NOWEGO TYPOSZEREGU PRZEKŁADNI ZĘBATYCH O SKRÓCONYM CYKLU PRODUKCYJNYM, WYŻSZEJ JAKOŚCI I MNIEJSZYCH KOSZTACH PRODUKCJI.",,81,Wielokryterialna optymalizacja projektowania procesu produkcyjnego na przykładzie produkcji przekładni zębatych,,183
244,107053,opisProjektuEfekt,ROZBUDOWA STANOWISKA BADAWCZEGO W CELU BADANIA NOWYCH ODMIAN OBRÓBKI I UZYSKANIA LEPSZEJ MOŻLIWOŚCI STATYSTYCZNEJ OCENY EFEKTÓW PROCESU MIKROSKRAWANIA. ZAKUP APARATURY DO MONITOROWANIA PROCESÓW ORAZ POMIARÓW I OPRACOWANIA WYNIKÓW BADAŃ. KONSTRUKCJA I BUDOWA URZĄDZENIA MIKROWYGŁADZANA FOLIAMI ŚCIERNYMI W PRÓŻNI. BUDOWA UKŁADU DO WYCHŁADZANIA PRÓBEK DO TEMPERATURY OKOŁO 77 K W PRÓŻNI. KONSTRUKCJA I WYKONANIE SPECJALNYCH PRÓBEK I UCHWYTÓW ZAPEWNIAJĄCYCH ZRÓŻNICOWANĄ SZYBKOŚĆ ZAGŁĘBIANIA SIĘ OSTRZA W MATERIAŁ ORAZ BADANIA MIKROSKRAWANIA PRZY RÓŻNEJ SZTYWNOŚCI UKŁADU. BADANIA PROCESÓW MIKROSKRAWANIA JEDNYM OSTRZEM O ZRÓŻNICOWANEJ GEOMETRII ORAZ NARZĘDZIAMI WIELOOSTRZOWYMI PROWADZONE W PRÓŻNI I ATMOSFERZE OTOCZENIA.,,81,Teoretyczne i doświadczalne podstawy mikro i nanoobróbki ściernej w próżni i super niskich temperaturach,,183
245,107055,opisProjektuEfekt,"CELEM PRACY BYŁO STWORZENIE PODSTAW NAUKOWYCH DLA OPRACOWANIA METOD PROJEKTOWANIA ŚCIERNIC ORAZ BADANIA ICH WYTRZYMAŁOŚCI. PO PRZEPROWADZENIU ROZWAŻAŃ TEORETYCZNYCH USTALONO JEDNOLITE ZASADY I WARUNKI PROJEKTOWANIA ŚCIERNIC. PRZEPROWADZONO BADANIE WYTRZYMAŁOŚCI MATERIAŁÓW ŚCIERNIC. NA PODSTAWIE UZYSKANYCH WYNIKÓW POLICZONO TEORETYCZNĄ WYTRZYMAŁOŚĆ RÓŻNEGO RODZAJU ŚCIERNIC. OPRACOWANO METODĘ BADAŃ WYTRZYMAŁOŚCI DYNAMICZNEJ ŚCIERNIC. OPRACOWANO ZAŁOŻENIA KONSTRUKCYJNE I WYKONANO NOWOCZESNE STANOWISKO BADAWCZE DLA REALIZACJI BADAŃ ŚCIERNIC WEDŁUG PRZEDSTAWIONEJ METODY. PRZEPROWADZONO BADANIE WIELU ŚCIERNIC CERAMICZNYCH RÓŻNIĄCYCH SIĘ CHARAKTERYSTYKĄ TECHNICZNĄ, KSZTAŁTEM I WYMIARAMI ORAZ ŚCIERNIC SPECJALNYCH ( Z NIECIĄGŁĄ POWIERZCHNIĄ ROBOCZĄ, A TAKŻE ŚCIERNIC DO PRZECINANIA ). PORÓWNANO WYNIKI OBLICZEŃ TEORETYCZNYCH Z WYNIKAMI UZYSKANYMI W TRAKCIE PRÓB NA STANOWISKU BADAWCZYM. SFORMUŁOWANO WNIOSKI I SPOSTRZEŻENIA KOŃCOWE.",,81,Podstawy teoretyczne i doświadczalne metod projektowania oraz badania wytrzymałości ściernic,,183
246,107056,opisProjektuEfekt,"PRACA OBEJMUJE ADAPTACJĘ METOD WŁAŚCIWYCH RACHUNKOWI WYRÓWNAWCZEMU DO BADAŃ OBIEKTÓW TECHNOLOGICZNYCH, MAJĄCYCH LOSOWE WIELKOŚCI WEJŚCIOWE. CELEM PRACY JEST ROZSZERZENIE METOD KOMPUTEROWEGO PLANOWANIA I ANALIZY EKSPERYMENTU O METODY WŁAŚCIWE RACHUNKOWI WYRÓWNAWCZEMU. UMOŻLIWIA TO OPRACOWANIE NOWEJ METODY BADAŃ DOŚWIADCZALNYCH PROCESÓW TECHNOLOGICZNYCH Z ZASTOSOWANIEM W PEŁNI LOSOWEGO MODELU, TZN. Z LOSOWYMI WIELKOŚCIAMI WEJŚCIOWYMI I LOSOWĄ WIELKOŚCIĄ WYJŚCIOWĄ. ZAKRES PRACY OBEJMUJE: TEORETYCZNĄ ADAPTACJĘ KLASYCZNEGO RACHUNKU WYRÓWNAWCZEGO DO POSTACI WYMAGANEJ W ANALIZIE BADAŃ DOŚWIADCZALNYCH PROCESÓW TECHNOLOGICZNYCH; SFORMUŁOWANIE WZORÓW NADAJĄCYCH SIĘ DO ZASTOSOWANIA W OBLICZENIACH NUMERYCZNYCH; IMPLEMENTACJĘ PROCEDUR OBLICZENIOWYCH I SYMULACJĘ NUMERYCZNĄ.",,81,Metoda badań doświadczalnych procesów technologicznych z uwzględnieniem losowości wielkości wejściowych,,183
247,107058,opisProjektuEfekt,"PRACA DOTYCZY ZAGADNIENIA NAPRĘŻEŃ WŁASNYCH W PROCESIE SZLIFOWANIA ŚCIERNICAMI ELEKTROKORUNDOWYMI POWIERZCHNI PŁASKICH Z POSUWEM WGŁĘBNYM. STAN WARSTWY WIERZCHNIEJ MA ISTOTNY WPŁYW NA WŁAŚCIWOŚCI EKSPLOATACYJNE CZĘŚCI MASZYN. UZYSKANIE DOBRYCH WŁAŚCIWOŚCI WW JEST DOŚĆ TRUDNE Z UWAGI NA POWSTAWANIE DUŻYCH ILOŚCI CIEPŁA I NIEKORZYSTNY PODZIAŁ TEGO CIEPŁA POMIĘDZY ŚCIERNICĘ, A MATERIAŁ OBRABIANY. CELEM PRACY BYŁO ZNALEZIENIE TAKIEGO WSKAŹNIKA, NA PODSTAWIE KTÓREGO MOŻNA BYŁO USTALIĆ WIELKOŚĆ NAPRĘŻEŃ WŁASNYCH DLA OKREŚLONEGO MATERIAŁU I WARUNKÓW SZLIFOWANIA. TEN CEL ZOSTAŁ ZREALIZOWANY, ZARÓWNO Z PUNKTU WIDZENIA POZNAWCZEGO JAK I PRAKTYKI PRZEMYSŁOWEJ.",,81,Wpływ gęstości strumienia energii na stan naprężeń własnych w warstwie wierzchniej,,183
248,107059,opisProjektuEfekt,"PRZEDSTAWIONO TECHNOLOGIĘ WYTWARZANIA KOMPOZYTOWYCH CZĘŚCI MASZYN; TŁOKA NA OSNOWIE STOPU AK9 I KORBOWODU NA OSNOWIE STOPU AK52 UMACNIANYCH WŁÓKNAMI CERAMICZNYMI &QUOT;SAFFIL&QUOT; W MIEJSCACH DZIAŁANIA NAJWIĘKSZYCH OBCIĄŻEŃ MECHANICZNYCH I CIEPLNYCH. KSZTAŁTKI CERAMICZNE O POROWATOŚCIACH OTWARTYCH 75-90 PROC. WYTWARZANO NA PODSTAWIE TECHNOLOGII OPRACOWANEJ W POLITECHNICE WROCŁAWSKIEJ. TECHNOLOGIA WYTWARZANIA KOMPOZYTOWYCH CZĘŚCI POLEGAŁA NA INFILTRACJI POD CIŚNIENIEM POROWATYCH KSZTAŁTEK CERAMICZNYCH, CO UMOŻLIWIAŁO WYTWORZENIE MATERIAŁÓW KOMPOZYTOWYCH O ZAWARTOŚCIACH OD 10-25 PROC. OBJ. WŁÓKIEN CERAMICZNYCH. ZBADANO PODSTAWOWE WŁASNOŚCI MECHANICZNE I STWIERDZONO WZROST TYCH WŁASNOŚCI; WYTRZYMAŁOŚĆ MECHANICZNA NA ROZCIĄGANIE RE DLA KOMPOZYTU ZAWIERAJĄCEGO 20 PROC. WŁÓKIEN JEST OK. 25 PROC. WIĘKSZA OD STOPÓW NIEUMOCNIONYCH. BADANIA DYLATOMETRYCZNE WYKAZAŁY DUŻĄ STABILNOŚC WYMIAROWĄ WYTWORZONYCH MATERIAŁÓW KOMPOZYTOWYCH. ODPORNOŚĆ NA ZUŻYCIE ŚCIERNE WYTWORZONYCH MATERIAŁÓW KOMPOZYTOWYCH JEST BARDZO DUŻA I NA PRZYKŁAD DLA STOPU OSNOWY AK9 ZAWIERAJĄCEGO TYLKO 10 PROC. OBJ. WŁÓKIEN CERAMICZNYCH JEST OK. 50 RAZY WIĘKSZA OD STOPU NIEUMOCNIONEGO.",,81,Wpływ parametrów technologicznych na wytwarzanie wybranych części maszyn umacnianych włóknami ceramicznymi,,183
249,107060,opisProjektuEfekt,"GŁÓWNE CELE PRACY TO: 1) WERYFIKACJA DOŚWIADCZALNA ISTNIEJĄCYCH PROCEDUR OBLICZENIOWYCH WYBRANYCH PARAMETRÓW MIKROGEOMETRII POWIERZCHNI; 2) OPTYMALIZACJA PARAMETRÓW DYGITALIZACJI PROFILI POWIERZCHNI (ODSTĘPU PRÓBKOWANIA, PARAMETRÓW FILTRACJI CYFROWEJ) ZE WZGLĘDU NA STOPIEŃ GŁADKOŚCI POWIERZCHNI I RODZAJ OBRÓBKI MECHANICZNEJ. DLA OSIĄGNIĘCIA POWYŻSZYCH CELÓW ZREALIZOWANO NASTĘPUJĄCY ZAKRES PRACY: 1) OPRACOWANO METODĘ SPRAWDZANIA POPRAWNOŚCI DZIAŁANIA PROCEDUR OBLICZENIOWYCH WYKORZYSTUJĄCĄ SYMULACYJNY SPOSÓB MODELOWANIA ZARYSU; 2) OKREŚLONO WPŁYW ODSTĘPU PRÓBKOWANIA NA WARTOŚCI MIERZONYCH PARAMETRÓW; W BADANIACH STOSOWANO SKOKOWO NASTAWIANE WARTOŚCI ODSTĘPU PRÓBKOWANIA: 0.5, 0.7, 1, 1.4, 2, 2.8, 4, 5.6, 8 UM; NAJBARDZIEJ CZUŁYMI PARAMETRAMI NA ZMIANY ODSTĘPU PRÓBKOWANIA SĄ DA (NACHYLENIE) ORAZ PARAMETRY EKSTREMALNE WYSOKOŚCIOWE (RP, RM); NAJMNIEJSZE ZMIANY OBSERWUJE SIĘ DLA PARAMETRU CZĘSTOTLIWOŚCIOWEGO SM; 3) OKREŚLONO WPŁYW RODZAJU FILTRU NA WARTOŚCI PARAMETRÓW MIKROGEOMETRII POWIERZCHNI; RÓŻNICE WARTOŚCI PARAMETRÓW OBLICZONYCH NA PODSTAWIE PROFILI WYGENEROWANYCH PRZEZ RÓŻNE FILTRY SIĘGAJĄ KILKUDZIESIĘCIU PROCENT; 4) PRZEPROWADZONO BADANIA PORÓWNAWCZE DWÓCH SYSTEMÓW DO ANALIZY MIKTOGEOMETRII POWIERZCHNI TALYSURF 10 (Z KOMPUTEREM) I PERTHOMETER S3P.",,81,Badania wpływu parametrów procesu pomiarowego mikrogeometrii powierzchni ze względu na dokładność jej opisu,,183
250,107061,opisProjektuEfekt,"CELEM PROJEKTU BYŁO OPRACOWANIE KOMPUTEROWO WSPOMAGANEGO SYSTEMU OBLICZEŃ UZĘBIEŃ PRZEKŁADNI STOŻKOWYCH O ZĘBACH EPICYKLOIDALNYCH, WYKONANYCH METODĄ CYKLOPALLOID FIRMY KLINGELNBERG. SYSTEM SKŁADA SIĘ Z 4 PODSTAWOWYCH MODUŁÓW OBLICZENIOWYCH: OBLICZEŃ GEOMETRYCZNYCH; OBLICZEŃ GEOMETRII ZĘBA I DNA WRĘBU ORAZ DOBÓR NARZĘDZI; OBLICZEŃ WYTRZYMAŁOŚCIOWYCH ZĘBÓW NA ZŁAMANIE I NACISKI ZMĘCZENIOWE ORAZ ZACIERANIE; OBLICZEŃ TECHNOLOGICZNYCH BAZOWYCH I USTAWCZYCH NA OBRABIARKI SERII AMK. WYNIKIEM DZIAŁANIA SYSTEMU SĄ: PARAMETRY GEOMETRYCZNE PRZEKŁADNI, UMOŻLIWIAJĄCE WYKONANIE RYSUNKÓW KONSTRUKCYJNYCH I RYSUNKÓW OTOCZEK ZĘBNIKA I KOŁA; SPECYFIKACJA NARZĘDZI; PARAMETRY WYTRZYMAŁOŚCIOWE PRZEKŁADNI, UMOŻLIWIAJĄCE OKREŚLENIE JEJ ZDOLNOŚCI DO PRZENOSZENIE OBCIĄŻEŃ ZEWNĘTRZNYCH; KARTY USTAWCZE DLA OBRABIAREK AMK.",,81,System CAD/CAM obliczeń konstrukcyjno-technologicznych przekładni stożkowych wykonywanych według metody Cyklopalloid firmy Klingelnberg,,183
251,107062,opisProjektuEfekt,"OPRACOWANO METODĘ TWORZENIA SYSTEMU STERUJĄCEGO PRZEPŁYWEM INFORMACJI W TRAKCIE PROCESU KONSTRUKCYJNO-WYTWÓRCZEGO W OPARCIU O METODĘ OBIEKTÓW ELEMENTARNYCH, OPISANO UTWORZONĄ PRZYKŁADOWĄ APLIKACJĘ SYSTEMU. ELEMENTAMI SYSTEMU SĄ: PROGRAM ZARZĄDZAJĄCY, MODUŁY ODPOWIADAJĄCE ZA POSZCZEGÓLNE STADIA PROCESU KONSTRUKCYJNO-WYTWÓRCZEGO I BAZY DANYCH. W CELU ZINTEGROWANIA PROCESÓW KONSTRUOWANIA I WYTWARZANIA PROPONUJE SIĘ ZASTOSOWANIE METODY OBIEKTÓW ELEMENTARNYCH, KTÓRA POZWALA ŁĄCZYĆ DOBÓR CECH KONSTRUKCYJNYCH I TECHNOLOGICZNYCH PRZY ZAŁOŻENIU WYKORZYSTANIA ISTNIEJĄCEGO OPROGRAMOWANIA CAD I CAM. PRZEDSTAWIONO DEFINICJĘ I PODZIAŁ OBIEKTÓW ELEMENTARNYCH ORAZ METODĘ ICH WYKORZYSTANIA, KTÓRA WIĄŻE SIĘ GŁÓWNIE Z ZASTOSOWANIEM MECHANIZMÓW PARAMETRYZACJI. PARAMETRYZACJI MUSZĄ PODLEGAĆ ZARÓWNO KONSTRUKCJE, JAK I TECHNOLOGICZNE OBIEKTY ELEMENTARNE. W PRACY PRZEDSTAWIONO SPOSÓB PRZEKAZYWANIA INFORMACJI W ZINTEGROWANYM PROCESIE KONSTRUOWANIA I WYTWARZANIA.",,81,Komputerowo zintegrowane konstruowanie i wytwarzanie elementów maszyn,,183
252,107064,opisProjektuEfekt,"W ZWIĄZKU Z CORAZ SZERSZYM ZASTOSOWANIEM MASZYN I URZĄDZEŃ WIBRACYJNYCH ZAISTNIAŁA POTRZEBA PROJEKTOWANIA URZĄDZEŃ O OPTYMALNYCH PARAMETRACH INERCYJNO-SPRĘŻYSTYCH, WYMUSZEŃ, ODDZIAŁYWANIA NA OTOCZENIE. PRACA MIAŁA NA CELU STWORZENIE SYSTEMU UŻYTECZNEGO W PROCESIE KOMPUTEROWO WSPOMAGANEGO PROJEKTOWANIA TYCH MASZYN POPRZEZ STWORZENIE NARZĘDZIA DO ANALIZY ICH DYNAMIKI ORAZ BAZY DANYCH ELEMENTÓW ZINTEGROWANEJ Z SYSTEMEM CAD.",,81,Komputerowe wspomaganie projektowania i optymalizacja parametrów maszyn wibracyjnych,,183
253,107065,opisProjektuEfekt,"Z PRACY WYNIKA, ŻE ZŁOŻONY PROBLEM BUDOWY WSPÓŁCZESNYCH CZTEROSKŁADNIKOWYCH UKŁADÓW PANKRATYCZNYCH Z KOMPENSACJĄ MECHANICZNĄ MOŻNA OD PODSTAW ROZWIĄZAĆ ZA POMOCĄ SPECJALNIE OBMYŚLONEJ ANALIZY, W KTOREJ RÓŻNEGO TYPU OBLICZENIA Z DZIEDZINY OPTYKI, MECHANIKI I MONTAŻU PRZEPLATAJĄ SIĘ Z DECYZJAMI PODEJMOWANYMI PRZEZ OPTYKA. Z PRACY WYNIKA RÓWNIEŻ, ŻE WE WSPÓŁPCZESNYCH CZTEROSKŁADNIKOWYCH UKŁADACH PANKRATYCZNYCH TKWIĄ BOGATE MOŻLIWOŚCI UDOSKONALANIA ICH BUDOWY WYMAGAJĄCE JEDYNIE POGŁĘBIONEJ ANALIZY. Z TEJ PRACY MOŻNA WYODRĘBNIĆ CZTERY NAJWAŻNIEJSZE GRUPY ZAGADNIEŃ: WYZNACZANIE MOCY OPTYCZNYCH SKŁADNIKÓW, WYZNACZANIE KINEMATYKI SKŁADNIKÓW, JUSTOWANIA POŁOŻENIA OBRAZU ORAZ STABILIZACJI ŹRENIC. ZŁOŻONOŚĆ TEJ ANALIZY WYMAGA ZASTOSOWANIA MIKROKOMPUTERA ORAZ ZAAWANSOWANEGO OPROGRAMOWANIA MATEMATYCZNEGO WŁASNEGO I STANDARDOWEGO.",,81,Metody udoskonalania budowy współczesnych układów pankratycznych z mechaniczną kompensacją położenia obrazu,,183
254,107082,opisProjektuEfekt,"PROBLEM BADAWCZY TEGO PROJEKTU WIĄŻE SIĘ Z POTRZEBAMI BUDOWNICTWA W ZAKRESIE DOSKONALENIA METOD MODELOWANIA AERODYNAMICZNYCH PROCESÓW WENTYLACJI, A SZCZEGÓLNIE PROGNOZOWANIA ROZDZIAŁU POWIETRZA WENTYALCYJNEGO. CELE I ZAKRES PROJEKTU: A. DOSKONALENIE METODY FIZYKALNEGO, MODELOWANIA PROCESÓW WENTYLACJI DUŻYCH POMIESZCZEŃ; B. BADANIA W RAMACH MIĘDZYNARODOWEGO PROGRAMU IEA ECB CS, ANEKS 26 PT.: ENERGY-EFFICIENT VENTILATION OF LARGE ENCLOSURES; C. WYKORZYSTANIE I PRZYSWOJENIE W KRAJU METOD I REZULTATÓW MIĘDZYNARODOWYCH BADAŃ IEA ANEKSU 26. ODNOŚNIE DO CELU &QUOT;A&QUOT; PRZYJĘTO, ŻE DOSKONALENIE METODY FIZYKALNEGO MODELOWANIA POWINNO DOTYCZYĆ PRZEDE WSZYSTKIM INTERPRETACJI PODOBIEŃSTWA POLA PRĘDKOŚCI ŚREDNIEJ I STRUKTURY TURBULENCJI PRZEPŁYWU POWIETRZA, SYMULACJI WARUNKÓW BRZEGOWYCH MODELOWANIA ORAZ DOSKONALENIA METODYKI EKSPERYMENTU. PRACE BADAWCZE POLEGAŁY GŁÓWNIE NA EKSPERYMENCIE FIZYCZNYM. OKREŚLONO, ŻE W MODELACH WENTYLACJI PODOBIEŃSTWO ROZKŁADU ŚREDNIEJ PRĘDKOŚCI I JEGO NIEZALEŻNOŚĆ OD LICZBY REYNOLDSA MOŻE OBEJMOWAĆ ZARÓWNO STRUGI NAWIEWANE, JAK I OBSZAR PRZEPŁYWÓW WTÓRNYCH ORAZ, PROGOWĄ LICZBĘ REYNOLDSA DLA PRZYBLIŻONEGO MODELOWANIA WENTYLACJI NALEŻY LOKOWAĆ W ZAKRESIE 4000 DO 2000, ZALEŻNIE OD WYMAGANEJ DOKŁADNOŚCI MODELOWANIA. (...)",,81,Eksperymentalna weryfikacja i doskonalenie metod matematycznego i fizykalnego modelowania przepływu powietrza wentylacyjnego w dużych pomieszczeniach,,183
255,107083,opisProjektuEfekt,"W PRACY PRZEDSTAWIONO NOWĄ GENERACJĘ WIELOKOMOROWYCH ZBIORNIKÓW GRAWITACYJNO-PODCIŚNIENIOWYCH DO REGULOWANIA SPŁYWU ŚCIEKÓW W KANALIZACJI O WYSOKIEJ ZDOLNOŚCI RETENCYJNEJ KOMÓR AKUMULUJĄCYCH. OPRACOWANO PODSTAWY NAUKOWE ICH WYMIAROWANIA W RÓŻNYCH SYSTEMACH KANALIZACJI DLA DOWOLNEJ FUNKCJI OPISUJĄCEJ ZMIENNOŚĆ DOPŁYWU ŚCIEKÓW. DLA INNOWACYJNYCH MODELI HYDRAULICZNYCH ZBIORNIKÓW COMMODUS, MIKRUS, CONSES I PARKUS SFORMUŁOWANO MODELE MATEMATYCZNE DLA CHARAKTERYSTYCZNYCH FAZ ICH NAPEŁNIANIA I OPRÓŻNIANIA, KTÓRE UWZGLĘDNIAJĄ ZMIENNE WARUNKI DOPŁYWU, SPECYFIKĘ DZIAŁANIA URZĄDZEŃ REGULUJĄCO-STERUJĄCYCH W ZBIORNIKACH. OPRACOWANY PROGRAM KOMPUTEROWY KISDAK POZWALA SYMULOWAĆ ZDETERMINOWANE W CZASIE I PRZESTRZENI DYNAMIKĘ PROCESU I ZDOLNOŚCI RETENCYJNE ZBIORNIKÓW. WYKAZANO MOŻLIWOŚCI ŚCISŁEGO OKREŚLANIA KRZYWOLINIOWYCH FUNKCJI NAPEŁNIANIA WE WSZYSTKICH KOMORACH ZBIORNIKA I HYDROGRAMÓW ODPŁYWU DLA DOWOLNIE ZADANEJ FUNKCJI DOPŁYWU, WARUNKÓW ODPŁYWU I GEOMETRII WYBRANEGO TYPU ZBIORNIKA. FORMA PRACY UMOŻLIWIA JEJ WDROŻENIE W PRACOWNIACH PROJEKTOWYCH PRZY MODERNIZACJI DZIAŁAJĄCYCH SYSTEMÓW KANALIZACYJNYCH.",,81,Badania wpływu sposobów retencjonowania ścieków w wielokomorowych zbiornikach grawitacyjno-podciśnieniowych na efektywność działania systemów kanalizacyjnych,,183
256,107084,opisProjektuEfekt,PRZEWIDUJE SIĘ OPRACOWANIE METODY MODELOWANIA NIEZAWODNOŚCI DZIAŁANIA KOMUNALNYCH OCZYSZCZALNI ŚCIEKÓW. ZOSTANĄ OKREŚLONE PODSTAWY TWORZENIA MODELI SYMULUJĄCYCH PRACĘ OCZYSZCZALNI ŚCIEKÓW NA ZADANE OKRESY CZASU. OPRACOWANIE MODELU SYMULUJĄCEGO UMOŻLIWI PROGNOZOWANIE EFEKTÓW PRACY WYBRANEJ OCZYSZCZALNI W USTALONYCH HORYZONTACH CZASOWYCH ORAZ MODELOWANIE NIEZAWODNOŚCI DZIAŁANIA WYBRANEJ OCZYSZCZALNI.,,81,Modelowanie niezawodności działania komunalnych oczyszczalni ścieków wykorzystujących metodę osadu czynnego,,183
257,107085,opisProjektuEfekt,"CELEM BADAWCZYM PROJEKTU BYŁO OPRACOWANIE NARZĘDZI SYMULACYJNYCH I METODOLOGII DLA UMOŻLIWIENIA BADANIA ZMIENNOŚCI PRZEPŁYWÓW POWIETRZA WENTYLACYJNEGO I CIEPŁA W ZŁOŻONEJ STRUKTURZE WIELOKONDYGNACYJNYCH BUDYNKÓW MIESZKALNYCH, W ODPOWIEDZI NA ZMIENIAJĄCE SIĘ W CZASIE WARUNKI KLIMATU ZEWNĘTRZNEGO. ZEBRANO I OPRACOWANO ZESTAWY DANYCH KLIMATYCZNYCH, ODPOWIADAJĄCE ZMIENNOŚCI KLIMATU ROCZNEGO DLA RÓŻNYCH REGIONÓW POLSKI. ZBUDOWANO PROGRAM NUMERYCZNY DLA CELÓW SYMULACJI PRZEPŁYWÓW POWIETRZA W BUDYNKACH Z WENTYLACJĄ NATURALNĄ I MECHANICZNĄ WENTYLACJĄ WYCIĄGOWĄ. PRZEPROWADZONO W ODPOWIEDNIM ZAKRESIE SERIE OBLICZEŃ SYMULACYJNYCH, KTÓRE POZWOLIŁY USTALIĆ WNIOSKI CO DO STOPNIA SZCZEGÓŁOWOWŚCI MODELOWANIA PRZEPŁYWÓW POWIETRZA I CIEPLA.",,81,Modelowanie nieustalonych przepływów powietrza wentylacyjnego i wymiany ciepła w wielokondygnacyjnych budynkach mieszkalnych,,183
